feature_set,window_size,n_components,clipping_threshold,link_type,alpha,alpha_reg,l1_ratio,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,20,15,120,log,0.5,0.1,0.5,6.790008507666997,0.8771343558875395,15.78985485466485,21.091339956644997
A,20,15,120,log,0.5,0.5,0.0,82.02413628581101,0.8785002992714924,42.803016426913494,48.11999003921339
A,20,15,120,log,0.5,0.1,1.0,4.876447393315011,0.8768579507470733,13.60425689827404,18.210533284615774
A,20,15,120,log,0.5,0.5,1.0,13.074128647220764,0.8607677936147387,22.686235177925692,28.033396045534698
A,20,15,120,log,0.5,0.5,0.5,40.810065488527954,0.8776983217791713,34.821675243990015,40.2728587703236
A,20,15,120,log,1.0,0.0,0.5,4.608095196322109,0.8761226195428946,12.304589007434384,16.748402824992947
A,20,15,120,log,1.0,0.0,0.0,4.608095196322109,0.8761226195428946,12.304589007434384,16.748402824992947
A,20,15,120,log,1.0,0.0,1.0,4.608095196322109,0.8761226195428946,12.304589007434384,16.748402824992947
A,20,15,120,log,1.0,0.1,0.0,20.037648364621166,0.8782337896603881,25.71168001718099,31.611975482154605
A,20,15,120,log,1.0,0.1,0.5,11.601040827935083,0.8775660183449387,20.448041174460943,26.233267621254555
A,20,15,120,log,1.0,0.1,1.0,5.859190199689946,0.8767149621097801,15.37914113677067,20.218863783147526
A,20,15,120,log,1.0,0.5,0.0,239.51840469601,0.8783942498610136,55.83799940711223,61.3190525394788
A,20,15,120,log,1.0,0.5,0.5,128.41682138902996,0.8750284741497623,48.50681150346197,54.04816300685998
A,20,15,120,log,1.0,0.5,1.0,34.23148573730286,0.8554715484347992,33.048314969588105,38.496500509397315
A,20,15,120,log,1.5,0.0,0.0,4.623095098669147,0.8759666805807065,12.307383305734751,16.76127763169106
A,20,15,120,log,1.5,0.0,0.5,4.623095098669147,0.8759666805807065,12.307383305734751,16.76127763169106
A,20,15,120,log,1.5,0.0,1.0,4.623095098669147,0.8759666805807065,12.307383305734751,16.76127763169106
A,20,15,120,log,1.5,0.1,0.0,35.31539502633883,0.8782156221732237,32.36248640583491,38.00926196782587
A,20,15,120,log,1.5,0.1,0.5,18.673325908026193,0.877560716818244,25.439213598189056,31.2374085546559
A,20,15,120,log,1.5,0.1,1.0,7.462838430551367,0.8740587462635622,17.573501253785153,22.608904142943828
A,20,15,120,log,1.5,0.5,0.0,424.7945454167434,0.8783603223308998,62.52542012360608,68.28258571701355
A,20,15,120,log,1.5,0.5,0.5,250.26193644665278,0.8721433229073667,56.20815580947534,62.0442799499535
A,20,15,120,log,1.5,0.5,1.0,68.58529079310881,0.8554715484347992,41.033291407085244,46.730462296608096
A,20,15,125,log,0.1,0.0,0.0,4.950511508592859,0.8683304381656975,11.953146403592127,17.240667279646765
A,20,15,125,log,0.1,0.0,0.5,4.950511508592859,0.8683304381656975,11.953146403592127,17.240667279646765
A,20,15,125,log,0.1,0.0,1.0,4.950511508592859,0.8683304381656975,11.953146403592127,17.240667279646765
A,20,15,125,log,0.1,0.1,0.0,5.503512816591102,0.8692615323435927,13.07015938371195,18.601374786905943
A,20,15,125,log,0.1,0.1,0.5,5.233402044152621,0.8686908494498458,12.662203386126361,18.076565786283574
A,20,15,125,log,0.1,0.1,1.0,5.032139783002428,0.8680508173741197,12.315159822473792,17.606676234698117
A,20,15,125,log,0.1,0.5,0.0,12.02829530351444,0.8707109714603977,19.543420558712814,25.822338042353397
A,20,15,125,log,0.1,0.5,0.5,8.01001481776735,0.870279623594989,16.471664411404333,22.328018356023374
A,20,15,125,log,0.1,0.5,1.0,5.44047527392071,0.8693731874802284,13.763297113390683,19.01565784669534
A,20,15,125,log,0.5,0.0,0.0,5.1617832420756296,0.8671131742795538,11.91915905828897,17.38922591124381
A,20,15,125,log,0.5,0.0,0.5,5.1617832420756296,0.8671131742795538,11.91915905828897,17.38922591124381
A,20,15,125,log,0.5,0.0,1.0,5.1617832420756296,0.8671131742795538,11.91915905828897,17.38922591124381
A,20,15,125,log,0.5,0.1,0.0,11.11935091783289,0.8698128106035161,18.596361627467655,24.965594911696424
A,20,15,125,log,0.5,0.1,0.5,7.916058016359838,0.8683905861195645,15.917317285170787,21.97311822847447
A,20,15,125,log,0.5,0.5,0.0,100.89595743564814,0.870307685730476,43.87217617058754,49.59981828471049
A,20,15,125,log,0.5,0.1,1.0,5.61935588118237,0.8680907168086346,13.542154148160677,19.022586197849456
A,20,15,125,log,0.5,0.5,1.0,15.422517174361582,0.8542590599822641,23.27899544956923,29.086659529982683
A,20,15,125,log,0.5,0.5,0.5,49.49518348242397,0.8696501049562289,35.69990669018404,41.59564567809895
A,20,15,125,log,1.0,0.0,0.0,5.20699729318297,0.8669348215487034,11.916521134011722,17.421470111714747
A,20,15,125,log,1.0,0.0,0.5,5.20699729318297,0.8669348215487034,11.916521134011722,17.421470111714747
A,20,15,125,log,1.0,0.0,1.0,5.20699729318297,0.8669348215487034,11.916521134011722,17.421470111714747
A,20,15,125,log,1.0,0.1,0.0,23.89058871198527,0.8699930042366729,26.32375880319072,32.71925285746911
A,20,15,125,log,1.0,0.1,0.5,13.737170266474745,0.8691615659428228,20.894386706042344,27.251164396982528
A,20,15,125,log,1.0,0.1,1.0,6.79945022864954,0.8682581441897945,15.546271484947024,21.1078915722915
A,20,15,125,log,1.0,0.5,0.0,303.11872005853394,0.8702123450980055,57.22455595588643,63.125169084926675
A,20,15,125,log,1.0,0.5,0.5,160.20452234145222,0.8673126090611868,49.72327208284738,55.70407659829404
A,20,15,125,log,1.0,0.5,1.0,41.452881882027974,0.848198624947394,33.88288038398951,39.79781306115473
A,20,15,125,log,1.5,0.0,0.0,5.223714839056921,0.8668794005930822,11.915801533231306,17.433475999927442
A,20,15,125,log,1.5,0.0,0.5,5.223714839056921,0.8668794005930822,11.915801533231306,17.433475999927442
A,20,15,125,log,1.5,0.0,1.0,5.223714839056921,0.8668794005930822,11.915801533231306,17.433475999927442
A,20,15,125,log,1.5,0.1,0.0,42.64982481228462,0.8699845554289846,33.172482499023175,39.26906652816517
A,20,15,125,log,1.5,0.1,0.5,22.332645786063903,0.869261949999825,26.07373314273699,32.370069864368546
A,20,15,125,log,1.5,0.1,1.0,8.712082092224836,0.8662160463708111,17.929462501246803,23.56041092792425
A,20,15,125,log,1.5,0.5,0.0,546.2105053050366,0.8701815079687408,64.06756461970181,70.25883614704976
A,20,15,125,log,1.5,0.5,1.0,84.28316836958933,0.848198624947394,42.025627170678334,48.20149635760163
A,20,15,125,log,1.5,0.5,0.5,317.76273806703415,0.8647233709177726,57.607930613798395,63.89274464831546
A,20,15,130,log,0.1,0.0,0.5,4.92048710440711,0.8675768205642399,11.54266895341514,16.836956053200833
A,20,15,130,log,0.1,0.0,0.0,4.92048710440711,0.8675768205642399,11.54266895341514,16.836956053200833
A,20,15,130,log,0.1,0.0,1.0,4.92048710440711,0.8675768205642399,11.54266895341514,16.836956053200833
A,20,15,130,log,0.1,0.1,0.0,5.2964446882390135,0.8690168789888595,12.518440968988164,18.03196084557028
A,20,15,130,log,0.1,0.1,1.0,4.969519513261548,0.8672660832303901,11.871522489459508,17.165814715174783
A,20,15,130,log,0.1,0.1,0.5,5.091983748004296,0.8682178305792384,12.155921521767969,17.559575983823358
A,20,15,130,log,0.1,0.5,0.0,11.015794953409284,0.8706977659768553,18.590750923804258,24.87857230209159
A,20,15,130,log,0.1,0.5,0.5,7.369576710457197,0.8700740505155833,15.643181296790925,21.47936162324263
A,20,15,130,log,0.5,0.0,0.0,5.128973549233749,0.8665136945519991,11.530963700559457,16.997292070410488
A,20,15,130,log,0.1,0.5,1.0,5.1646626776422835,0.8690946561236907,13.133171712366954,18.365582268560928
A,20,15,130,log,0.5,0.0,0.5,5.128973549233749,0.8665136945519991,11.530963700559457,16.997292070410488
A,20,15,130,log,0.5,0.0,1.0,5.128973549233749,0.8665136945519991,11.530963700559457,16.997292070410488
A,20,15,130,log,0.5,0.1,0.0,10.225840468558797,0.8697678628380203,17.714474263009713,24.08006201904167
A,20,15,130,log,0.5,0.1,0.5,7.353247347791902,0.8681437858175561,15.171738964181936,21.199036610643805
A,20,15,130,log,0.5,0.1,1.0,5.379606815502484,0.8677188589976866,12.972694219872256,18.427694061678675
A,20,15,130,log,0.5,0.5,0.0,94.21372426779638,0.870414866461824,42.93834777311371,48.6680400407197
A,20,15,130,log,0.5,0.5,0.5,45.640460878234386,0.8696091221066988,34.601571043141995,40.53468661999311
A,20,15,130,log,0.5,0.5,1.0,13.917953730200356,0.8549524143777363,22.17377424413788,27.997492374606388
A,20,15,130,log,1.0,0.0,0.0,5.173112025687553,0.8662402033315061,11.532518477916573,17.03177198913716
A,20,15,130,log,1.0,0.0,0.5,5.173112025687553,0.8662402033315061,11.532518477916573,17.03177198913716
A,20,15,130,log,1.0,0.0,1.0,5.173112025687553,0.8662402033315061,11.532518477916573,17.03177198913716
A,20,15,130,log,1.0,0.1,0.0,21.968118991651572,0.870073034108654,25.245279351806836,31.70616557969612
A,20,15,130,log,1.0,0.1,0.5,12.58167114267608,0.868952286749796,19.899650786032204,26.287065743660367
A,20,15,130,log,1.0,0.1,1.0,6.310740403014068,0.8678075418152673,14.795913957018215,20.32843676982382
A,20,15,130,log,1.0,0.5,0.0,287.2848267847463,0.8703126789075313,56.574085234346924,62.422630214589184
A,20,15,130,log,1.0,0.5,0.5,149.955038587042,0.8674285646525668,48.91662778636919,54.84985570324585
A,20,15,130,log,1.0,0.5,1.0,37.798922342371355,0.848198624947394,32.73320549548908,38.65856691935245
A,20,15,130,log,1.5,0.0,0.0,5.189901671732336,0.8661063884690556,11.533197444375919,17.04462212706616
A,20,15,130,log,1.5,0.0,0.5,5.189901671732336,0.8661063884690556,11.533197444375919,17.04462212706616
A,20,15,130,log,1.5,0.0,1.0,5.189901671732336,0.8661063884690556,11.533197444375919,17.04462212706616
A,20,15,130,log,1.5,0.1,0.0,39.44576009183373,0.8700725749217604,32.090458288494844,38.250915258109146
A,20,15,130,log,1.5,0.1,0.5,20.46754358158467,0.8691484334638228,24.952130578714293,31.32222105016593
A,20,15,130,log,1.5,0.1,1.0,7.9486983956559385,0.8661294750051312,17.02214919377373,22.635946695239806
A,20,15,130,log,1.5,0.5,0.0,522.2067964504249,0.870270662232558,63.5604402831378,69.69555884986504
A,20,15,130,log,1.5,0.5,0.5,300.39548108405626,0.8649663634866853,56.97009567589197,63.19497873713855
A,20,15,130,log,1.5,0.5,1.0,77.48997517078953,0.848198624947394,41.01403571064835,47.142249967147315
A,20,20,115,log,0.1,0.0,0.0,3.922197222590966,0.8857385659094825,12.54609904245929,16.11784627751765
A,20,20,115,log,0.1,0.0,0.5,3.922197222590966,0.8857385659094825,12.54609904245929,16.11784627751765
A,20,20,115,log,0.1,0.0,1.0,3.922197222590966,0.8857385659094825,12.54609904245929,16.11784627751765
A,20,20,115,log,0.1,0.1,0.0,4.281666921172254,0.8861732300614611,13.319324257381158,17.304216953845337
A,20,20,115,log,0.1,0.1,1.0,3.9319128765987363,0.8852237949965212,12.748037724842167,16.36733365158281
A,20,20,115,log,0.1,0.1,0.5,4.086970683482669,0.8854752253004016,13.018737955673084,16.82456219572538
A,20,20,115,log,0.1,0.5,0.0,8.822477541449954,0.8865954033841332,18.80368286541921,24.01143439256795
A,20,20,115,log,0.1,0.5,0.5,5.998613921166596,0.8867474112478794,16.015105287921266,20.672064816795604
A,20,20,115,log,0.1,0.5,1.0,4.205128456825199,0.8862243798106517,13.699306991746733,17.56456417356032
A,20,20,115,log,0.5,0.0,0.0,4.111136218602596,0.8847438007484947,12.62615412505451,16.309261244396872
A,20,20,115,log,0.5,0.0,0.5,4.111136218602596,0.8847438007484947,12.62615412505451,16.309261244396872
A,20,20,115,log,0.5,0.0,1.0,4.111136218602596,0.8847438007484947,12.62615412505451,16.309261244396872
A,20,20,115,log,0.5,0.1,0.0,8.147539027483228,0.8858257569687217,17.95113545729965,23.167161413235686
A,20,20,115,log,0.5,0.1,0.5,5.895221801311609,0.8852881620613097,15.601742929655808,20.3199098805331
A,20,20,115,log,0.5,0.1,1.0,4.315411951414457,0.8852471121961599,13.621473756824804,17.587085512550274
A,20,20,115,log,0.5,0.5,0.0,66.73127575911262,0.8860455194857977,41.632480873441885,46.55418449996565
A,20,20,115,log,0.5,0.5,0.5,33.77399301433129,0.8853276091922355,33.87862599426062,38.90519333282988
A,20,20,115,log,0.5,0.5,1.0,11.141473440355771,0.8670552425969804,22.043204133102904,26.9820322434231
A,20,20,115,log,1.0,0.0,0.0,4.148786907033645,0.8845346661723692,12.644982639850536,16.349229235922852
A,20,20,115,log,1.0,0.0,0.5,4.148786907033645,0.8845346661723692,12.644982639850536,16.349229235922852
A,20,20,115,log,1.0,0.0,1.0,4.148786907033645,0.8845346661723692,12.644982639850536,16.349229235922852
A,20,20,115,log,1.0,0.1,0.0,16.846382816129953,0.8857834729812387,25.01847055253257,30.471744732099232
A,20,20,115,log,1.0,0.1,0.5,9.863575896801967,0.8855137420084963,19.94602138103766,25.242880105176273
A,20,20,115,log,1.0,0.1,1.0,5.1102713449568045,0.8846163416641708,15.14915796519558,19.438726931140682
A,20,20,115,log,1.0,0.5,0.0,189.14255611851354,0.8859588446098015,54.33527469038095,59.40567740943076
A,20,20,115,log,1.0,0.5,0.5,103.08896692179349,0.8823675736124873,47.20374281525061,52.317061846531466
A,20,20,115,log,1.0,0.5,1.0,28.36056202421119,0.8627879427170561,32.16193257879688,37.15811119056631
A,20,20,115,log,1.5,0.0,0.0,4.1630492272127,0.8844577225478558,12.652104137934636,16.36404789891688
A,20,20,115,log,1.5,0.0,0.5,4.1630492272127,0.8844577225478558,12.652104137934636,16.36404789891688
A,20,20,115,log,1.5,0.0,1.0,4.1630492272127,0.8844577225478558,12.652104137934636,16.36404789891688
A,20,20,115,log,1.5,0.1,0.0,29.293027545995123,0.8857643392117582,31.456139362142267,36.68797548876526
A,20,20,115,log,1.5,0.1,0.5,15.692610265566378,0.8854406376369235,24.75755685672554,30.094342611974053
A,20,20,115,log,1.5,0.1,1.0,6.444907635428775,0.8814525995665697,17.1628553166946,21.716049323485567
A,20,20,115,log,1.5,0.5,0.0,329.89151960828985,0.8859372852236065,60.85870827798817,66.1887933366899
A,20,20,115,log,1.5,0.5,0.5,197.12576233922698,0.8792266360135313,54.708201929694575,60.10473068832505
A,20,20,115,log,1.5,0.5,1.0,55.94033440487952,0.8627879427170561,39.97563440164961,45.204574759270244
A,20,20,120,log,0.1,0.0,0.0,4.350272816563522,0.8775091959464072,12.260721376977125,16.54020508742121
A,20,20,120,log,0.1,0.0,0.5,4.350272816563522,0.8775091959464072,12.260721376977125,16.54020508742121
A,20,20,120,log,0.1,0.0,1.0,4.350272816563522,0.8775091959464072,12.260721376977125,16.54020508742121
A,20,20,120,log,0.1,0.1,0.0,4.8027989814888965,0.8780304412454398,13.208657070734585,17.844603486919574
A,20,20,120,log,0.1,0.1,0.5,4.573442633198262,0.877387213271861,12.858209490770127,17.334906950910685
A,20,20,120,log,0.1,0.1,1.0,4.402424741296697,0.8769603564145971,12.5520628190061,16.86381255202053
A,20,20,120,log,0.1,0.5,0.0,10.251535651138317,0.8789690641031017,19.19342993796179,24.885766085022407
A,20,20,120,log,0.1,0.5,0.5,6.894381736681801,0.8788287897169285,16.275240311310558,21.454970709102874
A,20,20,120,log,0.1,0.5,1.0,4.742478588358457,0.8782113587819321,13.760341290930569,18.208174503091723
A,20,20,120,log,0.5,0.0,0.0,4.547100496322785,0.8763673224330161,12.283194160054045,16.705384094758895
A,20,20,120,log,0.5,0.0,0.5,4.547100496322785,0.8763673224330161,12.283194160054045,16.705384094758895
A,20,20,120,log,0.5,0.0,1.0,4.547100496322785,0.8763673224330161,12.283194160054045,16.705384094758895
A,20,20,120,log,0.5,0.1,0.0,9.470702488370986,0.8781258190034503,18.294234369519003,24.029648605015574
A,20,20,120,log,0.5,0.1,0.5,6.790008507666992,0.8771343558875395,15.789854854664847,21.091339956644994
A,20,20,120,log,0.5,0.5,0.0,81.89461736108163,0.8784492714056491,42.778453248309916,48.09736360444023
A,20,20,120,log,0.5,0.1,1.0,4.876447393315011,0.8768579507470733,13.604256898274036,18.210533284615774
A,20,20,120,log,0.5,0.5,1.0,13.074128647220764,0.8607677936147387,22.686235177925692,28.033396045534698
A,20,20,120,log,0.5,0.5,0.5,40.810065488527954,0.8776983217791713,34.821675243990015,40.2728587703236
A,20,20,120,log,1.0,0.0,0.0,4.588817863256941,0.8760720178458217,12.290077336521378,16.740047655706864
A,20,20,120,log,1.0,0.0,0.5,4.588817863256941,0.8760720178458217,12.290077336521378,16.740047655706864
A,20,20,120,log,1.0,0.0,1.0,4.588817863256941,0.8760720178458217,12.290077336521378,16.740047655706864
A,20,20,120,log,1.0,0.1,0.0,19.997018171690275,0.8781522572138354,25.69182961162978,31.591210442597497
A,20,20,120,log,1.0,0.1,1.0,5.859190199689951,0.8767149621097801,15.379141136770674,20.218863783147533
A,20,20,120,log,1.0,0.1,0.5,11.601040827935096,0.8775660183449387,20.448041174460947,26.233267621254562
A,20,20,120,log,1.0,0.5,0.0,239.25004305012058,0.8783586866672541,55.82196505902651,61.30264427897123
A,20,20,120,log,1.0,0.5,0.5,128.41682138902996,0.8750284741497623,48.50681150346197,54.04816300685998
A,20,20,120,log,1.0,0.5,1.0,34.23148573730286,0.8554715484347992,33.048314969588105,38.496500509397315
A,20,20,120,log,1.5,0.0,0.0,4.604645688833332,0.875962760763606,12.292747471428495,16.752876847625753
A,20,20,120,log,1.5,0.0,0.5,4.604645688833332,0.875962760763606,12.292747471428495,16.752876847625753
A,20,20,120,log,1.5,0.0,1.0,4.604645688833332,0.875962760763606,12.292747471428495,16.752876847625753
A,20,20,120,log,1.5,0.1,0.0,35.25363047374166,0.8781401224868374,32.33432471429778,37.986732743871265
A,20,20,120,log,1.5,0.1,0.5,18.67332590802628,0.877560716818244,25.439213598189074,31.23740855465592
A,20,20,120,log,1.5,0.1,1.0,7.462838430551377,0.8740587462635622,17.573501253785164,22.60890414294384
A,20,20,120,log,1.5,0.5,0.0,424.41940143659366,0.8783277978619524,62.513218486148595,68.26984206659333
A,20,20,120,log,1.5,0.5,1.0,68.58529079310881,0.8554715484347992,41.033291407085244,46.730462296608096
A,20,20,120,log,1.5,0.5,0.5,250.26193644665278,0.8721433229073667,56.20815580947534,62.0442799499535
A,20,20,125,log,0.1,0.0,0.0,4.921258090188164,0.8682721449920212,11.935530126232875,17.23001611918716
A,20,20,125,log,0.1,0.0,0.5,4.921258090188164,0.8682721449920212,11.935530126232875,17.23001611918716
A,20,20,125,log,0.1,0.0,1.0,4.921258090188164,0.8682721449920212,11.935530126232875,17.23001611918716
A,20,20,125,log,0.1,0.1,0.0,5.4841115623344034,0.8692015589231273,13.053816205231513,18.59042653309559
A,20,20,125,log,0.1,0.1,1.0,5.029023245600786,0.8680306119248401,12.315566694590695,17.606397249916963
A,20,20,125,log,0.1,0.1,0.5,5.225621272021454,0.8687399612211507,12.656249334781728,18.073820742676702
A,20,20,125,log,0.1,0.5,0.0,11.999380016492106,0.8706319361221262,19.520910352841767,25.805020277056826
A,20,20,125,log,0.1,0.5,0.5,8.01001481776735,0.870279623594989,16.471664411404333,22.328018356023374
A,20,20,125,log,0.1,0.5,1.0,5.44047527392071,0.8693731874802284,13.763297113390683,19.01565784669534
A,20,20,125,log,0.5,0.0,0.0,5.138456904139323,0.8671082472272629,11.903740999154692,17.381026130938945
A,20,20,125,log,0.5,0.0,0.5,5.138456904139323,0.8671082472272629,11.903740999154692,17.381026130938945
A,20,20,125,log,0.5,0.0,1.0,5.138456904139323,0.8671082472272629,11.903740999154692,17.381026130938945
A,20,20,125,log,0.5,0.1,0.0,11.097413620918072,0.8697231641792247,18.5793521818298,24.95313408964207
A,20,20,125,log,0.5,0.1,0.5,7.916058016359839,0.8683905861195645,15.917317285170792,21.973118228474476
A,20,20,125,log,0.5,0.1,1.0,5.619355881182372,0.8680907168086346,13.542154148160673,19.022586197849456
A,20,20,125,log,0.5,0.5,0.0,100.7516639066881,0.8702589720884305,43.847484153219696,49.57859812525638
A,20,20,125,log,0.5,0.5,0.5,49.49518348242397,0.8696501049562289,35.69990669018404,41.59564567809895
A,20,20,125,log,0.5,0.5,1.0,15.422517174361582,0.8542590599822641,23.27899544956923,29.086659529982683
A,20,20,125,log,1.0,0.0,0.0,5.184255292548732,0.8668816338288838,11.901663734824126,17.413513664841965
A,20,20,125,log,1.0,0.0,0.5,5.184255292548732,0.8668816338288838,11.901663734824126,17.413513664841965
A,20,20,125,log,1.0,0.0,1.0,5.184255292548732,0.8668816338288838,11.901663734824126,17.413513664841965
A,20,20,125,log,1.0,0.1,0.0,23.84794980118294,0.8699192445260817,26.30600369146804,32.70142786437483
A,20,20,125,log,1.0,0.1,0.5,13.737170266474745,0.8691615659428228,20.894386706042333,27.251164396982528
A,20,20,125,log,1.0,0.1,1.0,6.799450228649555,0.8682581441897945,15.546271484947033,21.10789157229151
A,20,20,125,log,1.0,0.5,0.0,302.81142793275086,0.8701662083464793,57.20906663531574,63.10958445465021
A,20,20,125,log,1.0,0.5,0.5,160.20452234145222,0.8673126090611868,49.72327208284738,55.70407659829404
A,20,20,125,log,1.0,0.5,1.0,41.452881882027974,0.848198624947394,33.88288038398951,39.79781306115473
A,20,20,125,log,1.5,0.0,0.0,5.201586665395536,0.8667961003018068,11.901077305154597,17.42555165732208
A,20,20,125,log,1.5,0.0,0.5,5.201586665395536,0.8667961003018068,11.901077305154597,17.42555165732208
A,20,20,125,log,1.5,0.0,1.0,5.201586665395536,0.8667961003018068,11.901077305154597,17.42555165732208
A,20,20,125,log,1.5,0.1,0.0,42.58434090807864,0.8699113970382651,33.14847415878204,39.24882861140843
A,20,20,125,log,1.5,0.1,0.5,22.33264578606402,0.869261949999825,26.073733142737012,32.370069864368574
A,20,20,125,log,1.5,0.1,1.0,8.712082092224861,0.8662160463708111,17.92946250124681,23.560410927924266
A,20,20,125,log,1.5,0.5,0.0,545.773872984399,0.870143809956138,64.05578172653972,70.24669481905637
A,20,20,125,log,1.5,0.5,0.5,317.76273806703415,0.8647233709177726,57.607930613798395,63.89274464831546
A,20,20,125,log,1.5,0.5,1.0,84.28316836958933,0.848198624947394,42.025627170678334,48.20149635760163
A,20,20,130,log,0.1,0.0,0.0,4.890304498867643,0.8676629816116197,11.52877544438713,16.828770425597483
A,20,20,130,log,0.1,0.0,0.5,4.890304498867643,0.8676629816116197,11.52877544438713,16.828770425597483
A,20,20,130,log,0.1,0.0,1.0,4.890304498867643,0.8676629816116197,11.52877544438713,16.828770425597483
A,20,20,130,log,0.1,0.1,0.0,5.274697885714358,0.8688734711321964,12.496953673841984,18.022812350709852
A,20,20,130,log,0.1,0.1,1.0,4.963995769161542,0.86713376824981,11.871986346022119,17.164919190075146
A,20,20,130,log,0.1,0.1,0.5,5.07829879841489,0.8681891734980814,12.150837877295558,17.556892658240024
A,20,20,130,log,0.1,0.5,0.0,10.993122073588228,0.8706588517366084,18.57243400602869,24.864312297226334
A,20,20,130,log,0.1,0.5,0.5,7.369576710457197,0.8700740505155833,15.643181296790925,21.47936162324263
A,20,20,130,log,0.5,0.0,0.0,5.102463308864657,0.8665408061096999,11.52034023653749,16.991477065753156
A,20,20,130,log,0.1,0.5,1.0,5.1646626776422835,0.8690946561236907,13.133171712366954,18.365582268560928
A,20,20,130,log,0.5,0.0,0.5,5.102463308864657,0.8665408061096999,11.52034023653749,16.991477065753156
A,20,20,130,log,0.5,0.0,1.0,5.102463308864657,0.8665408061096999,11.52034023653749,16.991477065753156
A,20,20,130,log,0.5,0.1,0.0,10.208358461414843,0.8696811902131133,17.703269878657885,24.07014834437441
A,20,20,130,log,0.5,0.1,0.5,7.353247347792002,0.8681437858175561,15.171738964182003,21.199036610643894
A,20,20,130,log,0.5,0.1,1.0,5.3796068155024885,0.8677188589976866,12.972694219872258,18.427694061678682
A,20,20,130,log,0.5,0.5,0.0,94.09347974294333,0.8703555206551135,42.91532471734131,48.647943740063326
A,20,20,130,log,0.5,0.5,0.5,45.640460878234386,0.8696091221066988,34.601571043141995,40.53468661999311
A,20,20,130,log,0.5,0.5,1.0,13.917953730200356,0.8549524143777363,22.17377424413788,27.997492374606388
A,20,20,130,log,1.0,0.0,0.0,5.148403156955281,0.8661877540284321,11.522231470485186,17.02629795540604
A,20,20,130,log,1.0,0.0,0.5,5.148403156955281,0.8661877540284321,11.522231470485186,17.02629795540604
A,20,20,130,log,1.0,0.0,1.0,5.148403156955281,0.8661877540284321,11.522231470485186,17.02629795540604
A,20,20,130,log,1.0,0.1,0.0,21.933254830426883,0.8699809644124873,25.231108853370916,31.690987665610386
A,20,20,130,log,1.0,0.1,0.5,12.581671142676077,0.868952286749796,19.899650786032204,26.287065743660367
A,20,20,130,log,1.0,0.1,1.0,6.310740403014082,0.8678075418152673,14.795913957018218,20.32843676982383
A,20,20,130,log,1.0,0.5,0.0,287.0218025980529,0.8702507952542552,56.55907147922541,62.407746701093494
A,20,20,130,log,1.0,0.5,0.5,149.955038587042,0.8674285646525668,48.91662778636919,54.84985570324585
A,20,20,130,log,1.0,0.5,1.0,37.798922342371355,0.848198624947394,32.73320549548908,38.65856691935245
A,20,20,130,log,1.5,0.0,0.0,5.165911820608453,0.86607127841447,11.52300446348265,17.03916968926499
A,20,20,130,log,1.5,0.0,0.5,5.165911820608453,0.86607127841447,11.52300446348265,17.03916968926499
A,20,20,130,log,1.5,0.0,1.0,5.165911820608453,0.86607127841447,11.52300446348265,17.03916968926499
A,20,20,130,log,1.5,0.1,0.0,39.392431499671005,0.8699974224046146,32.06827098246621,38.23288687602491
A,20,20,130,log,1.5,0.1,0.5,20.46754358158477,0.8691484334638228,24.95213057871431,31.322221050165957
A,20,20,130,log,1.5,0.1,1.0,7.948698395655951,0.8661294750051312,17.022149193773735,22.635946695239817
A,20,20,130,log,1.5,0.5,0.0,521.8254661336932,0.8702229121517062,63.54910855876962,69.68392171401402
A,20,20,130,log,1.5,0.5,0.5,300.39548108405626,0.8649663634866853,56.97009567589197,63.19497873713855
A,20,20,130,log,1.5,0.5,1.0,77.48997517078953,0.848198624947394,41.01403571064835,47.142249967147315
A,25,10,115,log,0.1,0.0,0.0,3.224010587912731,0.8952250055506239,11.575965029431156,14.94397536472923
A,25,10,115,log,0.1,0.0,0.5,3.224010587912731,0.8952250055506239,11.575965029431156,14.94397536472923
A,25,10,115,log,0.1,0.0,1.0,3.224010587912731,0.8952250055506239,11.575965029431156,14.94397536472923
A,25,10,115,log,0.1,0.1,0.0,3.5194343824544205,0.8955905272785063,12.326228704243345,16.104158913131677
A,25,10,115,log,0.1,0.1,1.0,3.2142211418900266,0.8950439506260819,11.712634176266773,15.142732285338074
A,25,10,115,log,0.1,0.1,0.5,3.3433719814058795,0.89535756476919,11.984675684902523,15.593716237950058
A,25,10,115,log,0.1,0.5,0.0,7.553225185308619,0.8958866833276777,18.05415203990098,22.960170946199977
A,25,10,115,log,0.1,0.5,0.5,5.085703390312178,0.8962363817864192,15.045578204894895,19.550180569887466
A,25,10,115,log,0.1,0.5,1.0,3.5083495148037094,0.8960327125990487,12.649982684192201,16.40096423635522
A,25,10,115,log,0.5,0.0,0.0,3.3776079026295798,0.8941655403028946,11.673989767683015,15.14368787343319
A,25,10,115,log,0.5,0.0,0.5,3.3776079026295798,0.8941655403028946,11.673989767683015,15.14368787343319
A,25,10,115,log,0.5,0.0,1.0,3.3776079026295798,0.8941655403028946,11.673989767683015,15.14368787343319
A,25,10,115,log,0.5,0.1,0.0,6.932657540856148,0.8951233120189501,17.17936613920149,22.09940060887579
A,25,10,115,log,0.5,0.1,0.5,4.944607461729857,0.8946804691665238,14.65198778262339,19.174678147033937
