feature_set,window_size,n_components,clipping_threshold,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,20,15,120,200,0.05,3,0.8,1.0,10.0,5,3.704149914676549,0.8889050855969319,9.36930825725514,13.353755306465548
A,20,15,120,200,0.05,3,1.0,0.8,0.1,1,3.6634954287183894,0.8890997083893784,9.405885652455687,13.319193443342527
A,20,15,120,200,0.05,3,1.0,0.8,0.1,5,3.668157839683296,0.8888876316772947,9.412416976197964,13.326341144419683
A,20,15,120,200,0.05,3,1.0,0.8,1.0,1,3.663227766621025,0.8889126671123136,9.418154370422219,13.324986853683564
A,20,15,120,200,0.05,3,1.0,0.8,1.0,5,3.6609271871800315,0.8889699925567991,9.401808003705984,13.31825057221034
A,20,15,120,200,0.05,3,1.0,0.8,10.0,1,3.656101300015493,0.8892253925363965,9.391076633667359,13.307452019721945
A,20,15,120,200,0.05,3,1.0,0.8,10.0,5,3.6492518960709264,0.8894447478877264,9.388522432750083,13.305630550271994
A,20,15,120,200,0.05,3,1.0,1.0,0.1,1,3.7074962816646773,0.8886239788391123,9.392918612021063,13.382309889241403
A,20,15,120,200,0.05,3,1.0,1.0,0.1,5,3.7079624388403984,0.8886416674291755,9.388537544071085,13.377026597852828
A,20,15,120,200,0.05,3,1.0,1.0,1.0,1,3.700657870438021,0.8889151422287256,9.38541449040945,13.365274548297927
A,20,15,120,200,0.05,3,1.0,1.0,1.0,5,3.6997762173885,0.8889208083091862,9.384836488221927,13.36432140766738
A,20,15,120,200,0.05,3,1.0,1.0,10.0,1,3.6871438168563357,0.8890157874877449,9.373109256448291,13.357135495209567
A,20,15,120,200,0.05,3,1.0,1.0,10.0,5,3.694139227656958,0.888612271587807,9.388662712402184,13.37205667843988
A,20,15,120,200,0.05,5,0.8,0.8,0.1,1,3.768996451925253,0.8881481378928736,9.124607735158303,13.270451419157705
A,20,15,120,200,0.05,5,0.8,0.8,0.1,5,3.7809856289401695,0.8883126363950176,9.125961385810959,13.280221584461504
A,20,15,120,200,0.05,5,0.8,0.8,1.0,1,3.7891939110277137,0.8880349114824148,9.138350748818388,13.286475264775424
A,20,15,120,200,0.05,5,0.8,0.8,1.0,5,3.7809773697557487,0.887899181340894,9.142669171962334,13.292715880489357
A,20,15,120,200,0.05,5,0.8,0.8,10.0,1,3.755032672119911,0.8884149261093881,9.142169907491873,13.280065168087237
A,20,15,120,200,0.05,5,0.8,0.8,10.0,5,3.769687545244664,0.8887079237102723,9.127921681213495,13.264754950769117
A,20,15,120,200,0.05,5,0.8,1.0,0.1,1,3.816380097618307,0.888096320133743,9.105496560646326,13.326464503464047
A,20,15,120,200,0.05,5,0.8,1.0,0.1,5,3.8226840698117486,0.8881028316469213,9.093393473261477,13.313886205350874
A,20,15,120,200,0.05,5,0.8,1.0,1.0,1,3.808099803648576,0.8883525085149202,9.082801085252674,13.301634684721847
A,20,15,120,200,0.05,5,0.8,1.0,1.0,5,3.8172359042469397,0.8886264668233345,9.09153193254219,13.30491389771189
A,20,15,120,200,0.05,5,0.8,1.0,10.0,1,3.8200204764968797,0.8886611750738119,9.096921174891273,13.316047811756997
A,20,15,120,200,0.05,5,0.8,1.0,10.0,5,3.8160837505744993,0.8886714721186337,9.099473622139323,13.310662994906306
A,20,15,120,200,0.05,5,1.0,0.8,0.1,1,3.7445779852503827,0.8884235244971949,9.135492419138284,13.274668084718565
A,20,15,120,200,0.05,5,1.0,0.8,0.1,5,3.751824568674762,0.8888061731915651,9.116290426902811,13.258033453186348
A,20,15,120,200,0.05,5,1.0,0.8,1.0,1,3.727763924942066,0.8885935073012655,9.119683016089729,13.251857146072762
A,20,15,120,200,0.05,5,1.0,0.8,1.0,5,3.7292729912676053,0.8886766563704059,9.111531709626854,13.243955258865203
A,20,15,120,200,0.05,5,1.0,0.8,10.0,1,3.739312014749877,0.8889397716519198,9.128618531445193,13.264843617809353
A,20,15,120,200,0.05,5,1.0,0.8,10.0,5,3.741155963478375,0.8888407819579885,9.125554177924815,13.259687149347815
A,20,15,120,200,0.05,5,1.0,1.0,0.1,1,3.799496833433479,0.888819873823733,9.094732968455371,13.310311288838566
A,20,15,120,200,0.05,5,1.0,1.0,0.1,5,3.806850098681958,0.8883324188979481,9.098367969488402,13.30882714880622
A,20,15,120,200,0.05,5,1.0,1.0,1.0,1,3.778645888784305,0.8891810248082385,9.070070524400052,13.280800868890598
A,20,15,120,200,0.05,5,1.0,1.0,1.0,5,3.794442326354349,0.8884660991383015,9.090783187125197,13.309041815280064
A,20,15,120,200,0.05,5,1.0,1.0,10.0,1,3.818799837906721,0.8887195652196116,9.117540777032643,13.308275458980239
A,20,15,120,200,0.05,5,1.0,1.0,10.0,5,3.79869147404008,0.8889836912243677,9.096940878586574,13.291690229438572
A,20,15,120,200,0.1,3,0.8,0.8,0.1,1,3.6551742602905812,0.8875051126541402,9.374539778405644,13.333144490521875
A,20,15,120,200,0.1,3,0.8,0.8,0.1,5,3.651775888715855,0.8874123938511586,9.374236660613184,13.337392423434377
A,20,15,120,200,0.1,3,0.8,0.8,1.0,1,3.6298361393544267,0.8877332166008248,9.353349983052027,13.318602944890898
A,20,15,120,200,0.1,3,0.8,0.8,1.0,5,3.6245999772325157,0.887490564442625,9.374436881169462,13.328490846835626
A,20,15,120,200,0.1,3,0.8,0.8,10.0,1,3.6432778282557408,0.8878769830078627,9.360944677284069,13.320717573802725
A,20,15,120,200,0.1,3,0.8,0.8,10.0,5,3.646462881929817,0.8879793379511568,9.35353557894054,13.316127174219082
A,20,15,120,200,0.1,3,0.8,1.0,0.1,1,3.6824843537922107,0.8878377376604233,9.35500469862198,13.359432607338757
A,20,15,120,200,0.1,3,0.8,1.0,0.1,5,3.680636419845959,0.8878278689625416,9.352161415970652,13.368666849578016
A,20,15,120,200,0.1,3,0.8,1.0,1.0,1,3.649194037160543,0.8879133529239411,9.341125202509826,13.348958700153181
A,20,15,120,200,0.1,3,0.8,1.0,1.0,5,3.6760753669595525,0.887730562498805,9.350365216496836,13.359138994020176
A,20,15,120,200,0.1,3,0.8,1.0,10.0,1,3.674922229973178,0.8878861234956708,9.352363657924787,13.346922173072176
A,20,15,120,200,0.1,3,0.8,1.0,10.0,5,3.677590706632175,0.8878115932576476,9.360303051546987,13.354402156438407
A,20,15,120,200,0.1,3,1.0,0.8,0.1,1,3.647978011826537,0.8880026508310953,9.35061855472039,13.311927121078401
A,20,15,120,200,0.1,3,1.0,0.8,0.1,5,3.6576864345500866,0.8877536272162022,9.36107707259266,13.31344136537864
A,20,15,120,200,0.1,3,1.0,0.8,1.0,1,3.6243303553083757,0.8880924040451201,9.36419080590385,13.313026510493085
A,20,15,120,200,0.1,3,1.0,0.8,1.0,5,3.628183339949115,0.8880914937428159,9.35567249907518,13.309780753755632
A,20,15,120,200,0.1,3,1.0,0.8,10.0,1,3.6560575070551833,0.8880873044892453,9.352740584221158,13.306953592622381
A,20,15,120,200,0.1,3,1.0,0.8,10.0,5,3.6476966978210115,0.8879803650816847,9.363548336283198,13.314772905509454
A,20,15,120,200,0.1,3,1.0,1.0,0.1,1,3.6702753872891187,0.8882741171575417,9.34554607712747,13.342349626382903
A,20,15,120,200,0.1,3,1.0,1.0,0.1,5,3.673052792697919,0.8879500851319646,9.357050714090974,13.35884773399835
A,20,15,120,200,0.1,3,1.0,1.0,1.0,1,3.682166204337284,0.8876099084507458,9.35342583332132,13.364079693524195
A,20,15,120,200,0.1,3,1.0,1.0,1.0,5,3.6727795917713606,0.8876176060487768,9.360363236492347,13.36660785700494
A,20,15,120,200,0.1,3,1.0,1.0,10.0,1,3.689374605723354,0.887990678000398,9.350085426830498,13.358142021372311
A,20,15,120,200,0.1,3,1.0,1.0,10.0,5,3.681820479289054,0.8879810523807151,9.353735867597866,13.356726103282398
A,20,15,120,200,0.1,5,0.8,0.8,0.1,1,3.8969657852602557,0.8837861968575801,9.365839652965423,13.51601405567423
A,20,15,120,200,0.1,5,0.8,0.8,0.1,5,3.9391507018000183,0.8849217983762306,9.341558684261795,13.494295976771088
A,20,15,120,200,0.1,5,0.8,0.8,1.0,1,3.905223624301456,0.883948699874853,9.347270282479784,13.483632814781846
A,20,15,120,200,0.1,5,0.8,0.8,1.0,5,3.90350160710557,0.8842093853599456,9.360313285878835,13.494424141697706
A,20,15,120,200,0.1,5,0.8,0.8,10.0,1,3.9100664297720726,0.8845215316852268,9.347875892633178,13.482991931659177
A,20,15,120,200,0.1,5,0.8,0.8,10.0,5,3.838427580966602,0.8844931303760045,9.324821056062103,13.434772707500958
A,20,15,120,200,0.1,5,0.8,1.0,0.1,1,3.9544298564231455,0.8831813118655306,9.370116136399908,13.55529124744542
A,20,15,120,200,0.1,5,0.8,1.0,0.1,5,3.9471181994091618,0.8841380936095324,9.282409775533168,13.502733531358112
A,20,15,120,200,0.1,5,0.8,1.0,1.0,1,3.9130346110993344,0.8845610184310917,9.296254087435148,13.488927663895137
A,20,15,120,200,0.1,5,0.8,1.0,1.0,5,3.9734811366745726,0.8845955419046507,9.282648099579324,13.474110856956255
A,20,15,120,200,0.1,5,0.8,1.0,10.0,1,3.948600885825491,0.8848039396457146,9.28735571219155,13.477376788844268
A,20,15,120,200,0.1,5,0.8,1.0,10.0,5,3.9585041103073286,0.8849869132492787,9.28721578656839,13.477087906867357
A,20,15,120,200,0.1,5,1.0,0.8,0.1,1,3.825508768198927,0.8853113793865525,9.273499235897287,13.394344459458711
A,20,15,120,200,0.1,5,1.0,0.8,0.1,5,3.7778603658421614,0.8850254393576886,9.294017817626301,13.420745234887054
A,20,15,120,200,0.1,5,1.0,0.8,1.0,1,3.8107074980867233,0.8852084958871984,9.268588466325431,13.397751803458345
A,20,15,120,200,0.1,5,1.0,0.8,1.0,5,3.8779796874629158,0.8848675278403704,9.307983106638254,13.433357703638041
A,20,15,120,200,0.1,5,1.0,0.8,10.0,1,3.8069369113858564,0.8859580191650765,9.265107445391848,13.3915637240929
A,20,15,120,200,0.1,5,1.0,0.8,10.0,5,3.8576538986285898,0.8853526677751324,9.285920600954475,13.432738094006234
A,20,15,120,200,0.1,5,1.0,1.0,0.1,1,3.896934484238476,0.8844574735141661,9.27879567949049,13.475980825398375
A,20,15,120,200,0.1,5,1.0,1.0,0.1,5,3.8982052575498556,0.8847672422588119,9.258074132144127,13.465966879543325
A,20,15,120,200,0.1,5,1.0,1.0,1.0,1,3.9123816283608646,0.8855815186400532,9.257683854726162,13.438255977227197
A,20,15,120,200,0.1,5,1.0,1.0,1.0,5,3.8644591841385223,0.8854795666116445,9.242391051531882,13.41543641013779
A,20,15,120,200,0.1,5,1.0,1.0,10.0,1,3.87898295425578,0.885609765074338,9.242620752904717,13.42270734611123
A,20,15,120,200,0.1,5,1.0,1.0,10.0,5,3.8743331748342578,0.8855031733427904,9.252189991951655,13.42681631519894
A,20,15,120,300,0.05,3,0.8,0.8,0.1,1,3.6375255572390985,0.8888016442292347,9.36532942214107,13.2992473503982
A,20,15,120,300,0.05,3,0.8,0.8,0.1,5,3.6346626660921,0.8888259633001272,9.356044315176629,13.295163389477185
A,20,15,120,300,0.05,3,0.8,0.8,1.0,1,3.6286062167687505,0.888912427117982,9.3444703006397,13.284131392864278
A,20,15,120,300,0.05,3,0.8,0.8,1.0,5,3.6434727440279877,0.8888094679613465,9.35320544299807,13.295596444495498
A,20,15,120,300,0.05,3,0.8,0.8,10.0,1,3.6666540055223407,0.8888252186148516,9.370084657595061,13.306595401718244
A,20,15,120,300,0.05,3,0.8,0.8,10.0,5,3.641674741510937,0.8887989478972436,9.365948628596593,13.296261812048943
A,20,15,120,300,0.05,3,0.8,1.0,0.1,1,3.6760973247237283,0.8885226381059839,9.338832216571024,13.337423006148237
A,20,15,120,300,0.05,3,0.8,1.0,0.1,5,3.6800186759187645,0.8884293508613803,9.348721640325891,13.345798023481313
A,20,15,120,300,0.05,3,0.8,1.0,1.0,1,3.682881104776155,0.8883396701602637,9.346102654209334,13.348952439897698
A,20,15,120,300,0.05,3,0.8,1.0,1.0,5,3.6755128637743,0.8884289465284008,9.344973780982688,13.343750642045459
A,20,15,120,300,0.05,3,0.8,1.0,10.0,1,3.6756878394730577,0.8885403943996313,9.332958034731549,13.336693088145603
A,20,15,120,300,0.05,3,0.8,1.0,10.0,5,3.684950731241803,0.8885731129039918,9.332546361379563,13.338463472428066
A,20,15,120,300,0.05,3,1.0,0.8,0.1,1,3.640754504515202,0.8889910773597925,9.358990005125955,13.293776700744132
A,20,15,120,300,0.05,3,1.0,0.8,0.1,5,3.6424091281812396,0.8886692454421203,9.355492907863738,13.299897536925751
A,20,15,120,300,0.05,3,1.0,0.8,1.0,1,3.640513064206697,0.8888414238952963,9.358525492621753,13.296142322714491
A,20,15,120,300,0.05,3,1.0,0.8,1.0,5,3.6408232733270034,0.8888926520852769,9.350003772075521,13.287089740659956
A,20,15,120,300,0.05,3,1.0,0.8,10.0,1,3.635808812821719,0.8890370084007726,9.34816846154666,13.28716034305136
A,20,15,120,300,0.05,3,1.0,0.8,10.0,5,3.6307261964179354,0.8893224073890946,9.342581606852594,13.284925032928607
A,20,15,120,300,0.05,3,1.0,1.0,0.1,1,3.6869571038320403,0.8884942431772511,9.35121915968737,13.356810253165293
A,20,15,120,300,0.05,3,1.0,1.0,0.1,5,3.684686374136439,0.8885276252027386,9.338503336000427,13.34771934640072
A,20,15,120,300,0.05,3,1.0,1.0,1.0,1,3.6820422170085165,0.8887378851029121,9.336617023605974,13.342994160095603
A,20,15,120,300,0.05,3,1.0,1.0,1.0,5,3.680767928722527,0.8887771662111161,9.33202855156016,13.339217094890481
A,20,15,120,300,0.05,3,1.0,1.0,10.0,1,3.6632602022205853,0.8888214774707656,9.335670423680043,13.337371926391503
A,20,15,120,300,0.05,3,1.0,1.0,10.0,5,3.6724770161008538,0.8885847608752225,9.342628454364895,13.35035406110985
A,20,15,120,300,0.05,5,0.8,0.8,0.1,1,3.7986388234636848,0.8865770907377197,9.1944516478589,13.328057734105466
A,20,15,120,300,0.05,5,0.8,0.8,0.1,5,3.827632201217079,0.8866030679625743,9.200623039708393,13.349525688660359
A,20,15,120,300,0.05,5,0.8,0.8,1.0,1,3.816423399671708,0.8866689925792354,9.202456635764612,13.344454572450081
A,20,15,120,300,0.05,5,0.8,0.8,1.0,5,3.8306062840942765,0.8861254240486849,9.22043227611105,13.360062184850523
A,20,15,120,300,0.05,5,0.8,0.8,10.0,1,3.8081085327837614,0.8867837573715711,9.206972365240897,13.341809284355074
A,20,15,120,300,0.05,5,0.8,0.8,10.0,5,3.796618552936555,0.887349368664584,9.177723805359324,13.30863500862588
A,20,15,120,300,0.05,5,0.8,1.0,0.1,1,3.862076476936282,0.8865321413730551,9.176040706743326,13.38292624990961
A,20,15,120,300,0.05,5,0.8,1.0,0.1,5,3.8843891777891906,0.8864787454597923,9.171051889915226,13.381010347136492
A,20,15,120,300,0.05,5,0.8,1.0,1.0,1,3.856531662149294,0.8867848822777333,9.159605220497571,13.364498840128471
A,20,15,120,300,0.05,5,0.8,1.0,1.0,5,3.858730064740552,0.886740294714156,9.172961003520424,13.374549588673466
A,20,15,120,300,0.05,5,0.8,1.0,10.0,1,3.8704409385041716,0.8870720097642302,9.165055029765863,13.377717994411492
A,20,15,120,300,0.05,5,0.8,1.0,10.0,5,3.8726198171248805,0.8870914873510266,9.17066317584759,13.378637308326825
A,20,15,120,300,0.05,5,1.0,0.8,0.1,1,3.782185784362047,0.8874022877175346,9.182453594521771,13.323039221733215
A,20,15,120,300,0.05,5,1.0,0.8,0.1,5,3.8033793833024796,0.887282090340847,9.182600774479544,13.322242963590643
A,20,15,120,300,0.05,5,1.0,0.8,1.0,1,3.7477725848609955,0.8875299664837698,9.162976518775633,13.285462230862422
A,20,15,120,300,0.05,5,1.0,0.8,1.0,5,3.756049064119741,0.8873446661934657,9.169559375281091,13.294435092791895
A,20,15,120,300,0.05,5,1.0,0.8,10.0,1,3.7682145884516425,0.8879046668750894,9.162027530653365,13.301566986295231
A,20,15,120,300,0.05,5,1.0,0.8,10.0,5,3.7619938973263713,0.8877547226703054,9.161573150136025,13.297075351768132
A,20,15,120,300,0.05,5,1.0,1.0,0.1,1,3.8167835898659916,0.8874726889048651,9.149556511070404,13.35230028753627
A,20,15,120,300,0.05,5,1.0,1.0,0.1,5,3.8340582605177245,0.8872005386632132,9.155222093285216,13.353755182630612
A,20,15,120,300,0.05,5,1.0,1.0,1.0,1,3.8194205289450442,0.8879627779274919,9.124251730991462,13.33510128876959
A,20,15,120,300,0.05,5,1.0,1.0,1.0,5,3.8208853396453635,0.887131721745428,9.144846478556014,13.357352677095198
A,20,15,120,300,0.05,5,1.0,1.0,10.0,1,3.8440324814869404,0.8876689209793026,9.150928493852868,13.338543814693216
A,20,15,120,300,0.05,5,1.0,1.0,10.0,5,3.823198535478361,0.8880277847876805,9.13777890562697,13.3271892552445
A,20,15,120,300,0.1,3,0.8,0.8,0.1,1,3.654071762852572,0.8867552343380591,9.377341505537162,13.337889510607358
A,20,15,120,300,0.1,3,0.8,0.8,0.1,5,3.649067632906122,0.8866017071392693,9.384190985695126,13.340425362653836
A,20,15,120,300,0.1,3,0.8,0.8,1.0,1,3.626556727098292,0.8869016019378936,9.364617263107032,13.323924680837004
A,20,15,120,300,0.1,3,0.8,0.8,1.0,5,3.623659157725778,0.8868699472763817,9.387190488330276,13.332074462837266
A,20,15,120,300,0.1,3,0.8,0.8,10.0,1,3.6533754416384867,0.8873041976901416,9.361093174195876,13.318079529510692
A,20,15,120,300,0.1,3,0.8,0.8,10.0,5,3.6472681951947665,0.8871939515422571,9.351642225732975,13.316194000265307
A,20,15,120,300,0.1,3,0.8,1.0,0.1,1,3.6662189161364567,0.8871334535709998,9.36601805204116,13.354122980286679
A,20,15,120,300,0.1,3,0.8,1.0,0.1,5,3.66722462493327,0.8870761041550898,9.369380391721275,13.362901342877118
A,20,15,120,300,0.1,3,0.8,1.0,1.0,1,3.673579932907926,0.886901426264912,9.370235376862505,13.366669178912627
A,20,15,120,300,0.1,3,0.8,1.0,1.0,5,3.670610750238244,0.8871666462474612,9.347299435876577,13.33906108214445
A,20,15,120,300,0.1,3,0.8,1.0,10.0,1,3.6888869387833765,0.88720280853893,9.355377948789048,13.340563969404963
A,20,15,120,300,0.1,3,0.8,1.0,10.0,5,3.6761199531904567,0.8872112752933121,9.371479845192873,13.349367478740913
A,20,15,120,300,0.1,3,1.0,0.8,0.1,1,3.6451081359110615,0.887582873063935,9.347837918012688,13.307897645913703
A,20,15,120,300,0.1,3,1.0,0.8,0.1,5,3.6504410849603888,0.8872676240821725,9.347009157924862,13.314080617620542
A,20,15,120,300,0.1,3,1.0,0.8,1.0,1,3.6213540490895872,0.8875319298718871,9.383988317440943,13.326917686976657
A,20,15,120,300,0.1,3,1.0,0.8,1.0,5,3.6170635522687355,0.8877760719627951,9.34562915147107,13.298166333248584
A,20,15,120,300,0.1,3,1.0,0.8,10.0,1,3.6505243033148944,0.8874441874210703,9.353113871728107,13.313258488278143
A,20,15,120,300,0.1,3,1.0,0.8,10.0,5,3.63690986796043,0.8875113774494563,9.36564942700835,13.323531951526792
A,20,15,120,300,0.1,3,1.0,1.0,0.1,1,3.656629592094337,0.8875913236585271,9.36136369524044,13.34462627350388
A,20,15,120,300,0.1,3,1.0,1.0,0.1,5,3.6558692388688305,0.887704455810393,9.335159648630517,13.339430424603227
A,20,15,120,300,0.1,3,1.0,1.0,1.0,1,3.655080142587365,0.8872682536836889,9.346165555552977,13.352050310344818
A,20,15,120,300,0.1,3,1.0,1.0,1.0,5,3.667621491261798,0.8874216769076906,9.349504530892943,13.353665684718539
A,20,15,120,300,0.1,3,1.0,1.0,10.0,1,3.6911000625565933,0.8873132021353886,9.349940529962076,13.357467182625044
A,20,15,120,300,0.1,3,1.0,1.0,10.0,5,3.661230113199502,0.8875340935535343,9.337341497294293,13.345046817044414
A,20,15,120,300,0.1,5,0.8,0.8,0.1,1,3.990402028405717,0.8816126236733324,9.495588992385708,13.647541846421296
A,20,15,120,300,0.1,5,0.8,0.8,0.1,5,4.025127148720834,0.8825420496361694,9.477369592576094,13.617355918578255
A,20,15,120,300,0.1,5,0.8,0.8,1.0,1,3.9959857821629035,0.8816909205375151,9.482400153981434,13.61232374702237
A,20,15,120,300,0.1,5,0.8,0.8,1.0,5,3.981517904564272,0.8822096916336104,9.495303756938185,13.612720115059991
A,20,15,120,300,0.1,5,0.8,0.8,10.0,1,4.003407367606427,0.8820568553655977,9.47656501869731,13.60989715412527
A,20,15,120,300,0.1,5,0.8,0.8,10.0,5,3.934974495415662,0.8824555663464123,9.442761418382684,13.54416557551582
A,20,15,120,300,0.1,5,0.8,1.0,0.1,1,4.027397431596308,0.8807629158894166,9.496552570266672,13.668915080801886
A,20,15,120,300,0.1,5,0.8,1.0,0.1,5,4.021845367059174,0.8817484188899393,9.42106226805835,13.626990884651917
A,20,15,120,300,0.1,5,0.8,1.0,1.0,1,4.0240052657812155,0.8816861671573821,9.44156677061318,13.626613853917997
A,20,15,120,300,0.1,5,0.8,1.0,1.0,5,4.047880818739779,0.8820663720885392,9.42519585163112,13.591132095603006
A,20,15,120,300,0.1,5,0.8,1.0,10.0,1,4.034550304093013,0.8827537296393642,9.413237363124248,13.590769933935206
A,20,15,120,300,0.1,5,0.8,1.0,10.0,5,4.032124637531644,0.8825686587547222,9.424565898064085,13.59530449093209
A,20,15,120,300,0.1,5,1.0,0.8,0.1,1,3.906436175335503,0.8830102539688207,9.377375651503218,13.493591835649767
A,20,15,120,300,0.1,5,1.0,0.8,0.1,5,3.862171456735369,0.8833531616447029,9.398195304508999,13.517274089479873
A,20,15,120,300,0.1,5,1.0,0.8,1.0,1,3.8879180035774246,0.8834118084950779,9.370757748259098,13.489141642851473
A,20,15,120,300,0.1,5,1.0,0.8,1.0,5,3.9424743347298294,0.8831615048680458,9.417479234768493,13.53335569905678
A,20,15,120,300,0.1,5,1.0,0.8,10.0,1,3.865948465554363,0.884058900584769,9.361618470013894,13.478413144809059
A,20,15,120,300,0.1,5,1.0,0.8,10.0,5,3.9040642102894494,0.8835896994985241,9.386716193876827,13.525072878194242
A,20,15,120,300,0.1,5,1.0,1.0,0.1,1,3.9454836066510475,0.8822527191785225,9.40473323694589,13.570561770427162
A,20,15,120,300,0.1,5,1.0,1.0,0.1,5,3.9743845745974036,0.8824898380406253,9.374714939355249,13.573180664138235
A,20,15,120,300,0.1,5,1.0,1.0,1.0,1,3.996767466495251,0.883413447670865,9.384657569231006,13.555708279113404
A,20,15,120,300,0.1,5,1.0,1.0,1.0,5,3.937202970263152,0.8831309032434639,9.375944577948864,13.537397245452421
A,20,15,120,300,0.1,5,1.0,1.0,10.0,1,3.9596305627232424,0.8830452701506524,9.363385709888059,13.535202119303662
A,20,15,120,300,0.1,5,1.0,1.0,10.0,5,3.9631417740039128,0.8831136975617426,9.384603179256818,13.55297609483008
A,20,15,125,100,0.05,3,0.8,0.8,0.1,1,4.589077032696765,0.8805309754221291,10.6591642240902,14.510980261238108
A,20,15,125,100,0.05,3,0.8,0.8,0.1,5,4.585605401989794,0.880512889116223,10.661016827210716,14.513422607335665
A,20,15,125,100,0.05,3,0.8,0.8,1.0,1,4.592491620960074,0.8800621285707638,10.673048619816782,14.534584947659486
A,20,15,125,100,0.05,3,0.8,0.8,1.0,5,4.592326307757,0.8800624361130472,10.673054307174784,14.53451238928908
A,20,15,125,100,0.05,3,0.8,0.8,10.0,1,4.595497398892227,0.8799742461328712,10.696768337377716,14.54844507083059
A,20,15,125,100,0.05,3,0.8,0.8,10.0,5,4.599113760101945,0.8800519316504909,10.698546682283368,14.551380614530322
A,20,15,125,100,0.05,3,0.8,1.0,0.1,1,4.636720400152386,0.8802350353572035,10.61119518105466,14.53973068286488
A,20,15,125,100,0.05,3,0.8,1.0,0.1,5,4.635534012866,0.8802152979421669,10.608286520251061,14.538741015915571
A,20,15,125,100,0.05,3,0.8,1.0,1.0,1,4.635567614393041,0.8801820133493781,10.612666905491224,14.54475094641884
A,20,15,125,100,0.05,3,0.8,1.0,1.0,5,4.6367798996831775,0.8801621403234681,10.615640395538936,14.545975580677839
A,20,15,125,100,0.05,3,0.8,1.0,10.0,1,4.626782184401405,0.8801569703717537,10.62555110863713,14.544631483468967
A,20,15,125,100,0.05,3,0.8,1.0,10.0,5,4.63175232426278,0.8800770664516417,10.627503097187752,14.547112563746092
A,20,15,125,100,0.05,3,1.0,0.8,0.1,1,4.5767150475135026,0.8803471044955771,10.662599162748476,14.506960824426622
A,20,15,125,100,0.05,3,1.0,0.8,0.1,5,4.578817792825569,0.8803199211057577,10.664402764544038,14.50879313774702
A,20,15,125,100,0.05,3,1.0,0.8,1.0,1,4.598225616400022,0.8797486767934553,10.691364660524348,14.540561977193192
A,20,15,125,100,0.05,3,1.0,0.8,1.0,5,4.598235483063753,0.8797485527562934,10.691390419934262,14.540587620506434
A,20,15,125,100,0.05,3,1.0,0.8,10.0,1,4.61013274354317,0.8796823079156507,10.721011481135095,14.560003791762634
A,20,15,125,100,0.05,3,1.0,0.8,10.0,5,4.607165385410776,0.8798168749162704,10.721186890697485,14.555119719049207
A,20,15,125,100,0.05,3,1.0,1.0,0.1,1,4.615114416835224,0.8802968817559795,10.635449937283258,14.533524520673296
A,20,15,125,100,0.05,3,1.0,1.0,0.1,5,4.6133288086699,0.880292222734646,10.636604927176581,14.534247293070871
A,20,15,125,100,0.05,3,1.0,1.0,1.0,1,4.624055970659034,0.8800514344553625,10.646095943849403,14.553271718737756
A,20,15,125,100,0.05,3,1.0,1.0,1.0,5,4.624212538109772,0.8800430901041351,10.64358341130635,14.552815419034474
A,20,15,125,100,0.05,3,1.0,1.0,10.0,1,4.624813758200241,0.8804270755068014,10.64079033756133,14.543806557039995
A,20,15,125,100,0.05,3,1.0,1.0,10.0,5,4.627342459114332,0.8801996410135249,10.643809722109006,14.552664847402792
A,20,15,125,100,0.05,5,0.8,0.8,0.1,1,4.65377038612586,0.8820235392317688,10.16688949777468,14.330725285488066
A,20,15,125,100,0.05,5,0.8,0.8,0.1,5,4.674284897614237,0.8819258354356044,10.173985322956849,14.343907189757076
A,20,15,125,100,0.05,5,0.8,0.8,1.0,1,4.661713634635438,0.882101307225051,10.180851540705854,14.33800334961455
A,20,15,125,100,0.05,5,0.8,0.8,1.0,5,4.63094799816648,0.8821087592243255,10.173874920780515,14.329843758167081
A,20,15,125,100,0.05,5,0.8,0.8,10.0,1,4.625041307686706,0.8822288364491351,10.20287292320236,14.333553423549423
A,20,15,125,100,0.05,5,0.8,0.8,10.0,5,4.621348483116577,0.8821186507294408,10.192572868870077,14.315936921694393
A,20,15,125,100,0.05,5,0.8,1.0,0.1,1,4.7004673806501724,0.8820102566762292,10.10600945933346,14.365801492214649
A,20,15,125,100,0.05,5,0.8,1.0,0.1,5,4.70336149844184,0.8816239015082943,10.096933587807838,14.356887359265366
A,20,15,125,100,0.05,5,0.8,1.0,1.0,1,4.7094589372428,0.8817671540266812,10.115389892161213,14.373465785114558
A,20,15,125,100,0.05,5,0.8,1.0,1.0,5,4.726900630001801,0.8816266849415502,10.12289733174651,14.376902818982298
A,20,15,125,100,0.05,5,0.8,1.0,10.0,1,4.710239614358777,0.8820955266003819,10.138542971107382,14.359731964420742
A,20,15,125,100,0.05,5,0.8,1.0,10.0,5,4.662891631487588,0.8825712223400975,10.113573746635222,14.327527377942982
A,20,15,125,100,0.05,5,1.0,0.8,0.1,1,4.652112002342142,0.8818109643772185,10.183432007205926,14.333080993772665
A,20,15,125,100,0.05,5,1.0,0.8,0.1,5,4.667178579690448,0.8814462421759531,10.191462925668878,14.341126579713697
