feature_set,window_size,n_components,clipping_threshold,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,20,15,115,100,0.1,5,1.0,1.0,1.0,1,,,,
A,20,15,115,100,0.1,5,1.0,1.0,1.0,5,,,,
A,20,15,115,100,0.1,5,1.0,1.0,10.0,1,,,,
A,20,15,115,100,0.1,5,1.0,1.0,10.0,5,,,,
A,20,15,115,200,0.05,3,0.8,0.8,0.1,1,,,,
A,20,15,115,200,0.05,3,0.8,0.8,0.1,5,,,,
A,20,15,115,200,0.05,3,0.8,0.8,1.0,1,,,,
A,20,15,115,200,0.05,3,0.8,0.8,1.0,5,,,,
A,20,15,115,200,0.05,3,0.8,0.8,10.0,1,,,,
A,20,15,115,200,0.05,3,0.8,0.8,10.0,5,,,,
A,20,15,115,200,0.05,3,0.8,1.0,0.1,1,,,,
A,20,15,115,200,0.05,3,0.8,1.0,0.1,5,,,,
A,20,15,115,200,0.05,3,0.8,1.0,1.0,1,,,,
A,20,15,115,200,0.05,3,0.8,1.0,1.0,5,,,,
A,20,15,115,200,0.05,3,0.8,1.0,10.0,1,,,,
A,20,15,115,200,0.05,3,0.8,1.0,10.0,5,,,,
A,20,15,115,200,0.05,3,1.0,0.8,0.1,1,,,,
A,20,15,115,200,0.05,3,1.0,0.8,0.1,5,,,,
A,20,15,115,200,0.05,3,1.0,0.8,1.0,1,,,,
A,20,15,115,200,0.05,3,1.0,0.8,1.0,5,,,,
A,20,15,115,200,0.05,3,1.0,0.8,10.0,1,,,,
A,20,15,115,200,0.05,3,1.0,0.8,10.0,5,,,,
A,20,15,115,200,0.05,3,1.0,1.0,0.1,1,,,,
A,20,15,115,200,0.05,3,1.0,1.0,0.1,5,,,,
A,20,15,115,200,0.05,3,1.0,1.0,1.0,1,,,,
A,20,15,115,200,0.05,3,1.0,1.0,1.0,5,,,,
A,20,15,115,200,0.05,3,1.0,1.0,10.0,1,,,,
A,20,15,115,200,0.05,3,1.0,1.0,10.0,5,,,,
A,20,15,115,200,0.05,5,0.8,0.8,0.1,1,,,,
A,20,15,115,200,0.05,5,0.8,0.8,0.1,5,,,,
A,20,15,115,200,0.05,5,0.8,0.8,1.0,1,,,,
A,20,15,115,200,0.05,5,0.8,0.8,1.0,5,,,,
A,20,15,115,200,0.05,5,0.8,0.8,10.0,1,,,,
A,20,15,115,200,0.05,5,0.8,0.8,10.0,5,,,,
A,20,15,115,200,0.05,5,0.8,1.0,0.1,1,,,,
A,20,15,115,200,0.05,5,0.8,1.0,0.1,5,,,,
A,20,15,115,200,0.05,5,0.8,1.0,1.0,1,,,,
A,20,15,115,200,0.05,5,0.8,1.0,1.0,5,,,,
A,20,15,115,200,0.05,5,0.8,1.0,10.0,1,,,,
A,20,15,115,200,0.05,5,0.8,1.0,10.0,5,,,,
A,20,15,115,200,0.05,5,1.0,0.8,0.1,1,,,,
A,20,15,115,200,0.05,5,1.0,0.8,0.1,5,,,,
A,20,15,115,200,0.05,5,1.0,0.8,1.0,1,,,,
A,20,15,115,200,0.05,5,1.0,0.8,1.0,5,,,,
A,20,15,115,200,0.05,5,1.0,0.8,10.0,1,,,,
A,20,15,115,200,0.05,5,1.0,0.8,10.0,5,,,,
A,20,15,115,200,0.05,5,1.0,1.0,0.1,1,,,,
A,20,15,115,200,0.05,5,1.0,1.0,0.1,5,,,,
A,20,15,115,200,0.05,5,1.0,1.0,1.0,1,,,,
A,20,15,115,200,0.05,5,1.0,1.0,1.0,5,,,,
A,20,15,115,200,0.05,5,1.0,1.0,10.0,1,,,,
A,20,15,115,200,0.05,5,1.0,1.0,10.0,5,,,,
A,20,15,115,200,0.1,3,0.8,0.8,0.1,1,,,,
A,20,15,115,200,0.1,3,0.8,0.8,0.1,5,,,,
A,20,15,115,200,0.1,3,0.8,0.8,1.0,1,,,,
A,20,15,115,200,0.1,3,0.8,0.8,1.0,5,,,,
A,20,15,115,200,0.1,3,0.8,0.8,10.0,1,,,,
A,20,15,115,200,0.1,3,0.8,0.8,10.0,5,,,,
A,20,15,115,200,0.1,3,0.8,1.0,0.1,1,,,,
A,20,15,115,200,0.1,3,0.8,1.0,0.1,5,,,,
A,20,15,115,200,0.1,3,0.8,1.0,1.0,1,,,,
A,20,15,115,200,0.1,3,0.8,1.0,1.0,5,,,,
A,20,15,115,200,0.1,3,0.8,1.0,10.0,1,,,,
A,20,15,115,200,0.1,3,0.8,1.0,10.0,5,,,,
A,20,15,115,200,0.1,3,1.0,0.8,0.1,1,,,,
A,20,15,115,200,0.1,3,1.0,0.8,0.1,5,,,,
A,20,15,115,200,0.1,3,1.0,0.8,1.0,1,,,,
A,20,15,115,200,0.1,3,1.0,0.8,1.0,5,,,,
A,20,15,115,200,0.1,3,1.0,0.8,10.0,1,,,,
A,20,15,115,200,0.1,3,1.0,0.8,10.0,5,,,,
A,20,15,115,200,0.1,3,1.0,1.0,0.1,1,,,,
A,20,15,115,200,0.1,3,1.0,1.0,0.1,5,,,,
A,20,15,115,200,0.1,3,1.0,1.0,1.0,1,,,,
A,20,15,115,200,0.1,3,1.0,1.0,1.0,5,,,,
A,20,15,115,200,0.1,3,1.0,1.0,10.0,1,,,,
A,20,15,115,200,0.1,3,1.0,1.0,10.0,5,,,,
A,20,15,115,200,0.1,5,0.8,0.8,0.1,1,,,,
A,20,15,115,200,0.1,5,0.8,0.8,0.1,5,,,,
A,20,15,115,200,0.1,5,0.8,0.8,1.0,1,,,,
A,20,15,115,200,0.1,5,0.8,0.8,1.0,5,,,,
A,20,15,115,200,0.1,5,0.8,0.8,10.0,1,,,,
A,20,15,115,200,0.1,5,0.8,0.8,10.0,5,,,,
A,20,15,115,200,0.1,5,0.8,1.0,0.1,1,,,,
A,20,15,115,200,0.1,5,0.8,1.0,0.1,5,,,,
A,20,15,115,200,0.1,5,0.8,1.0,1.0,1,,,,
A,20,15,115,200,0.1,5,0.8,1.0,1.0,5,,,,
A,20,15,115,200,0.1,5,0.8,1.0,10.0,1,,,,
A,20,15,115,200,0.1,5,0.8,1.0,10.0,5,,,,
A,20,15,115,200,0.1,5,1.0,0.8,0.1,1,,,,
A,20,15,115,200,0.1,5,1.0,0.8,0.1,5,,,,
A,20,15,115,200,0.1,5,1.0,0.8,1.0,1,,,,
A,20,15,115,200,0.1,5,1.0,0.8,1.0,5,,,,
A,20,15,115,200,0.1,5,1.0,0.8,10.0,1,,,,
A,20,15,115,200,0.1,5,1.0,0.8,10.0,5,,,,
A,20,15,115,200,0.1,5,1.0,1.0,0.1,1,,,,
A,20,15,115,200,0.1,5,1.0,1.0,0.1,5,,,,
A,20,15,115,200,0.1,5,1.0,1.0,1.0,1,,,,
A,20,15,115,200,0.1,5,1.0,1.0,1.0,5,,,,
A,20,15,115,200,0.1,5,1.0,1.0,10.0,1,,,,
A,20,15,115,200,0.1,5,1.0,1.0,10.0,5,,,,
A,20,15,115,300,0.05,3,0.8,0.8,0.1,1,,,,
A,20,15,115,300,0.05,3,0.8,0.8,0.1,5,,,,
A,20,15,115,300,0.05,3,0.8,0.8,1.0,1,,,,
A,20,15,115,300,0.05,3,0.8,0.8,1.0,5,,,,
A,20,15,115,300,0.05,3,0.8,0.8,10.0,1,,,,
A,20,15,115,300,0.05,3,0.8,0.8,10.0,5,,,,
A,20,15,115,300,0.05,3,0.8,1.0,0.1,1,,,,
A,20,15,115,300,0.05,3,0.8,1.0,0.1,5,,,,
A,20,15,115,300,0.05,3,0.8,1.0,1.0,1,,,,
A,20,15,115,300,0.05,3,0.8,1.0,1.0,5,,,,
A,20,15,115,300,0.05,3,0.8,1.0,10.0,1,,,,
A,20,15,115,300,0.05,3,0.8,1.0,10.0,5,,,,
A,20,15,115,300,0.05,3,1.0,0.8,0.1,1,,,,
A,20,15,115,300,0.05,3,1.0,0.8,0.1,5,,,,
A,20,15,115,300,0.05,3,1.0,0.8,1.0,1,,,,
A,20,15,115,300,0.05,3,1.0,0.8,1.0,5,,,,
A,20,15,115,300,0.05,3,1.0,0.8,10.0,1,,,,
A,20,15,115,300,0.05,3,1.0,0.8,10.0,5,,,,
A,20,15,115,300,0.05,3,1.0,1.0,0.1,1,,,,
A,20,15,115,300,0.05,3,1.0,1.0,0.1,5,,,,
A,20,15,115,300,0.05,3,1.0,1.0,1.0,1,,,,
A,20,15,115,300,0.05,3,1.0,1.0,1.0,5,,,,
A,20,15,115,300,0.05,3,1.0,1.0,10.0,1,,,,
A,20,15,115,300,0.05,3,1.0,1.0,10.0,5,,,,
A,20,15,115,300,0.05,5,0.8,0.8,0.1,1,,,,
A,20,15,115,300,0.05,5,0.8,0.8,0.1,5,,,,
A,20,15,115,300,0.05,5,0.8,0.8,1.0,1,,,,
A,20,15,115,300,0.05,5,0.8,0.8,1.0,5,,,,
A,20,15,115,300,0.05,5,0.8,0.8,10.0,1,,,,
A,20,15,115,300,0.05,5,0.8,0.8,10.0,5,,,,
A,20,15,115,300,0.05,5,0.8,1.0,0.1,1,,,,
A,20,15,115,300,0.05,5,0.8,1.0,0.1,5,,,,
A,20,15,115,300,0.05,5,0.8,1.0,1.0,1,,,,
A,20,15,115,300,0.05,5,0.8,1.0,1.0,5,,,,
A,20,15,115,300,0.05,5,0.8,1.0,10.0,1,,,,
A,20,15,115,300,0.05,5,0.8,1.0,10.0,5,,,,
A,20,15,115,300,0.05,5,1.0,0.8,0.1,1,,,,
A,20,15,115,300,0.05,5,1.0,0.8,0.1,5,,,,
A,20,15,115,300,0.05,5,1.0,0.8,1.0,1,,,,
A,20,15,115,300,0.05,5,1.0,0.8,1.0,5,,,,
A,20,15,115,300,0.05,5,1.0,0.8,10.0,1,,,,
A,20,15,115,300,0.05,5,1.0,0.8,10.0,5,,,,
A,20,15,115,300,0.05,5,1.0,1.0,0.1,1,,,,
A,20,15,115,300,0.05,5,1.0,1.0,0.1,5,,,,
A,20,15,115,300,0.05,5,1.0,1.0,1.0,1,,,,
A,20,15,115,300,0.05,5,1.0,1.0,1.0,5,,,,
A,20,15,115,300,0.05,5,1.0,1.0,10.0,1,,,,
A,20,15,115,300,0.05,5,1.0,1.0,10.0,5,,,,
A,20,15,115,300,0.1,3,0.8,0.8,0.1,1,,,,
A,20,15,115,300,0.1,3,0.8,0.8,0.1,5,,,,
A,20,15,115,300,0.1,3,0.8,0.8,1.0,1,,,,
A,20,15,115,300,0.1,3,0.8,0.8,1.0,5,,,,
A,20,15,115,300,0.1,3,0.8,0.8,10.0,1,,,,
A,20,15,115,300,0.1,3,0.8,0.8,10.0,5,,,,
A,20,15,115,300,0.1,3,0.8,1.0,0.1,1,,,,
A,20,15,115,300,0.1,3,0.8,1.0,0.1,5,,,,
A,20,15,115,300,0.1,3,0.8,1.0,1.0,1,,,,
A,20,15,115,300,0.1,3,0.8,1.0,1.0,5,,,,
A,20,15,115,300,0.1,3,0.8,1.0,10.0,1,,,,
A,20,15,115,300,0.1,3,0.8,1.0,10.0,5,,,,
A,20,15,115,300,0.1,3,1.0,0.8,0.1,1,,,,
A,20,15,115,300,0.1,3,1.0,0.8,0.1,5,,,,
A,20,15,115,300,0.1,3,1.0,0.8,1.0,1,,,,
A,20,15,115,300,0.1,3,1.0,0.8,1.0,5,,,,
A,20,15,115,300,0.1,3,1.0,0.8,10.0,1,,,,
A,20,15,115,300,0.1,3,1.0,0.8,10.0,5,,,,
A,20,15,115,300,0.1,3,1.0,1.0,0.1,1,,,,
A,20,15,115,300,0.1,3,1.0,1.0,0.1,5,,,,
A,20,15,115,300,0.1,3,1.0,1.0,1.0,1,,,,
A,20,15,115,300,0.1,3,1.0,1.0,1.0,5,,,,
A,20,15,115,300,0.1,3,1.0,1.0,10.0,1,,,,
A,20,15,115,300,0.1,3,1.0,1.0,10.0,5,,,,
A,20,15,115,300,0.1,5,0.8,0.8,0.1,1,,,,
A,20,15,115,300,0.1,5,0.8,0.8,0.1,5,,,,
A,20,15,115,300,0.1,5,0.8,0.8,1.0,1,,,,
A,20,15,115,300,0.1,5,0.8,0.8,1.0,5,,,,
A,20,15,115,300,0.1,5,0.8,0.8,10.0,1,,,,
A,20,15,115,300,0.1,5,0.8,0.8,10.0,5,,,,
A,20,15,115,300,0.1,5,0.8,1.0,0.1,1,,,,
A,20,15,115,300,0.1,5,0.8,1.0,0.1,5,,,,
A,20,15,115,300,0.1,5,0.8,1.0,1.0,1,,,,
A,20,15,115,300,0.1,5,0.8,1.0,1.0,5,,,,
A,20,15,115,300,0.1,5,0.8,1.0,10.0,1,,,,
A,20,15,115,300,0.1,5,0.8,1.0,10.0,5,,,,
A,20,15,115,300,0.1,5,1.0,0.8,0.1,1,,,,
A,20,15,115,300,0.1,5,1.0,0.8,0.1,5,,,,
A,20,15,115,300,0.1,5,1.0,0.8,1.0,1,,,,
A,20,15,115,300,0.1,5,1.0,0.8,1.0,5,,,,
A,20,15,115,300,0.1,5,1.0,0.8,10.0,1,,,,
A,20,15,115,300,0.1,5,1.0,0.8,10.0,5,,,,
A,20,15,115,300,0.1,5,1.0,1.0,0.1,1,,,,
A,20,15,115,300,0.1,5,1.0,1.0,0.1,5,,,,
A,20,15,115,300,0.1,5,1.0,1.0,1.0,1,,,,
A,20,15,115,300,0.1,5,1.0,1.0,1.0,5,,,,
A,20,15,115,300,0.1,5,1.0,1.0,10.0,1,,,,
A,20,15,115,300,0.1,5,1.0,1.0,10.0,5,,,,
A,20,15,120,100,0.05,3,0.8,0.8,0.1,1,,,,
A,20,15,120,100,0.05,3,0.8,0.8,0.1,5,,,,
A,20,15,120,100,0.05,3,0.8,0.8,1.0,1,,,,
A,20,15,120,100,0.05,3,0.8,0.8,1.0,5,,,,
A,20,15,120,100,0.05,3,0.8,0.8,10.0,1,,,,
A,20,15,120,100,0.05,3,0.8,0.8,10.0,5,,,,
A,20,15,120,100,0.05,3,0.8,1.0,0.1,1,,,,
A,20,15,120,100,0.05,3,0.8,1.0,0.1,5,,,,
A,20,15,120,100,0.05,3,0.8,1.0,1.0,1,,,,
A,20,15,120,100,0.05,3,0.8,1.0,1.0,5,,,,
A,20,15,120,100,0.05,3,0.8,1.0,10.0,1,,,,
A,20,15,120,100,0.05,3,0.8,1.0,10.0,5,,,,
A,20,15,120,100,0.05,3,1.0,0.8,0.1,1,,,,
A,20,15,120,100,0.05,3,1.0,0.8,0.1,5,,,,
A,20,15,120,100,0.05,3,1.0,0.8,1.0,1,,,,
A,20,15,120,100,0.05,3,1.0,0.8,1.0,5,,,,
A,20,15,120,100,0.05,3,1.0,0.8,10.0,1,,,,
A,20,15,120,100,0.05,3,1.0,0.8,10.0,5,,,,
A,20,15,120,100,0.05,3,1.0,1.0,0.1,1,,,,
A,20,15,120,100,0.05,3,1.0,1.0,0.1,5,,,,
A,20,15,120,100,0.05,3,1.0,1.0,1.0,1,,,,
A,20,15,120,100,0.05,3,1.0,1.0,1.0,5,,,,
A,20,15,120,100,0.05,3,1.0,1.0,10.0,1,,,,
A,20,15,120,100,0.05,3,1.0,1.0,10.0,5,,,,
A,20,15,120,100,0.05,5,0.8,0.8,0.1,1,,,,
A,20,15,120,100,0.05,5,0.8,0.8,0.1,5,,,,
A,20,15,120,100,0.05,5,0.8,0.8,1.0,1,,,,
A,20,15,120,100,0.05,5,0.8,0.8,1.0,5,,,,
A,20,15,120,100,0.05,5,0.8,0.8,10.0,1,,,,
A,20,15,120,100,0.05,5,0.8,0.8,10.0,5,,,,
A,20,15,120,100,0.05,5,0.8,1.0,0.1,1,,,,
A,20,15,120,100,0.05,5,0.8,1.0,0.1,5,,,,
A,20,15,120,100,0.05,5,0.8,1.0,1.0,1,,,,
A,20,15,120,100,0.05,5,0.8,1.0,1.0,5,,,,
A,20,15,120,100,0.05,5,0.8,1.0,10.0,1,,,,
A,20,15,120,100,0.05,5,0.8,1.0,10.0,5,,,,
A,20,15,120,100,0.05,5,1.0,0.8,0.1,1,,,,
A,20,15,120,100,0.05,5,1.0,0.8,0.1,5,,,,
A,20,15,120,100,0.05,5,1.0,0.8,1.0,1,,,,
A,20,15,120,100,0.05,5,1.0,0.8,1.0,5,,,,
A,20,15,120,100,0.05,5,1.0,0.8,10.0,1,,,,
A,20,15,120,100,0.05,5,1.0,0.8,10.0,5,,,,
A,20,15,120,100,0.05,5,1.0,1.0,0.1,1,,,,
A,20,15,120,100,0.05,5,1.0,1.0,0.1,5,,,,
A,20,15,120,100,0.05,5,1.0,1.0,1.0,1,,,,
A,20,15,120,100,0.05,5,1.0,1.0,1.0,5,,,,
A,20,15,120,100,0.05,5,1.0,1.0,10.0,1,,,,
A,20,15,120,100,0.05,5,1.0,1.0,10.0,5,,,,
A,20,15,120,100,0.1,3,0.8,0.8,0.1,1,,,,
A,20,15,120,100,0.1,3,0.8,0.8,0.1,5,,,,
A,20,15,120,100,0.1,3,0.8,0.8,1.0,1,,,,
A,20,15,120,100,0.1,3,0.8,0.8,1.0,5,,,,
A,20,15,120,100,0.1,3,0.8,0.8,10.0,1,,,,
A,20,15,120,100,0.1,3,0.8,0.8,10.0,5,,,,
A,20,15,120,100,0.1,3,0.8,1.0,0.1,1,,,,
A,20,15,120,100,0.1,3,0.8,1.0,0.1,5,,,,
A,20,15,120,100,0.1,3,0.8,1.0,1.0,1,,,,
A,20,15,120,100,0.1,3,0.8,1.0,1.0,5,,,,
A,20,15,120,100,0.1,3,0.8,1.0,10.0,1,,,,
A,20,15,120,100,0.1,3,0.8,1.0,10.0,5,,,,
A,20,15,120,100,0.1,3,1.0,0.8,0.1,1,,,,
A,20,15,120,100,0.1,3,1.0,0.8,0.1,5,,,,
A,20,15,120,100,0.1,3,1.0,0.8,1.0,1,,,,
A,20,15,120,100,0.1,3,1.0,0.8,1.0,5,,,,
A,20,15,120,100,0.1,3,1.0,0.8,10.0,1,,,,
A,20,15,120,100,0.1,3,1.0,0.8,10.0,5,,,,
A,20,15,120,100,0.1,3,1.0,1.0,0.1,1,,,,
A,20,15,120,100,0.1,3,1.0,1.0,0.1,5,,,,
A,20,15,120,100,0.1,3,1.0,1.0,1.0,1,,,,
A,20,15,120,100,0.1,3,1.0,1.0,1.0,5,,,,
A,20,15,120,100,0.1,3,1.0,1.0,10.0,1,,,,
A,20,15,120,100,0.1,3,1.0,1.0,10.0,5,,,,
A,20,15,120,100,0.1,5,0.8,0.8,0.1,1,,,,
A,20,15,120,100,0.1,5,0.8,0.8,0.1,5,,,,
A,20,15,120,100,0.1,5,0.8,0.8,1.0,1,,,,
A,20,15,120,100,0.1,5,0.8,0.8,1.0,5,,,,
A,20,15,120,100,0.1,5,0.8,0.8,10.0,1,,,,
A,20,15,120,100,0.1,5,0.8,0.8,10.0,5,,,,
A,20,15,120,100,0.1,5,0.8,1.0,0.1,1,,,,
A,20,15,120,100,0.1,5,0.8,1.0,0.1,5,,,,
A,20,15,120,100,0.1,5,0.8,1.0,1.0,1,,,,
A,20,15,120,100,0.1,5,0.8,1.0,1.0,5,,,,
A,20,15,120,100,0.1,5,0.8,1.0,10.0,1,,,,
A,20,15,120,100,0.1,5,0.8,1.0,10.0,5,,,,
A,20,15,120,100,0.1,5,1.0,0.8,0.1,1,,,,
A,20,15,120,100,0.1,5,1.0,0.8,0.1,5,,,,
A,20,15,120,100,0.1,5,1.0,0.8,1.0,1,,,,
A,20,15,120,100,0.1,5,1.0,0.8,1.0,5,,,,
A,20,15,120,100,0.1,5,1.0,0.8,10.0,1,,,,
A,20,15,120,100,0.1,5,1.0,0.8,10.0,5,,,,
A,20,15,120,100,0.1,5,1.0,1.0,0.1,1,,,,
A,20,15,120,100,0.1,5,1.0,1.0,0.1,5,,,,
A,20,15,120,100,0.1,5,1.0,1.0,1.0,1,,,,
A,20,15,120,100,0.1,5,1.0,1.0,1.0,5,,,,
A,20,15,120,100,0.1,5,1.0,1.0,10.0,1,,,,
A,20,15,120,100,0.1,5,1.0,1.0,10.0,5,,,,
A,20,15,120,200,0.05,3,0.8,0.8,0.1,1,,,,
A,20,15,120,200,0.05,3,0.8,0.8,0.1,5,,,,
A,20,15,120,200,0.05,3,0.8,0.8,1.0,1,,,,
A,20,15,120,200,0.05,3,0.8,0.8,1.0,5,,,,
A,20,15,120,200,0.05,3,0.8,0.8,10.0,1,,,,
A,20,15,120,200,0.05,3,0.8,0.8,10.0,5,,,,
A,20,15,120,200,0.05,3,0.8,1.0,0.1,1,,,,
A,20,15,120,200,0.05,3,0.8,1.0,0.1,5,,,,
A,20,15,120,200,0.05,3,0.8,1.0,1.0,1,,,,
A,20,15,120,200,0.05,3,0.8,1.0,1.0,5,,,,
A,20,15,120,200,0.05,3,0.8,1.0,10.0,1,,,,
A,20,15,120,200,0.05,3,0.8,1.0,10.0,5,,,,
A,20,15,120,200,0.05,3,1.0,0.8,0.1,1,,,,
A,20,15,120,200,0.05,3,1.0,0.8,0.1,5,,,,
A,20,15,120,200,0.05,3,1.0,0.8,1.0,1,,,,
A,20,15,120,200,0.05,3,1.0,0.8,1.0,5,,,,
A,20,15,120,200,0.05,3,1.0,0.8,10.0,1,,,,
A,20,15,120,200,0.05,3,1.0,0.8,10.0,5,,,,
A,20,15,120,200,0.05,3,1.0,1.0,0.1,1,,,,
A,20,15,120,200,0.05,3,1.0,1.0,0.1,5,,,,
A,20,15,120,200,0.05,3,1.0,1.0,1.0,1,,,,
A,20,15,120,200,0.05,3,1.0,1.0,1.0,5,,,,
A,20,15,120,200,0.05,3,1.0,1.0,10.0,1,,,,
A,20,15,120,200,0.05,3,1.0,1.0,10.0,5,,,,
A,20,15,120,200,0.05,5,0.8,0.8,0.1,1,,,,
A,20,15,120,200,0.05,5,0.8,0.8,0.1,5,,,,
A,20,15,120,200,0.05,5,0.8,0.8,1.0,1,,,,
A,20,15,120,200,0.05,5,0.8,0.8,1.0,5,,,,
A,20,15,120,200,0.05,5,0.8,0.8,10.0,1,,,,
A,20,15,120,200,0.05,5,0.8,0.8,10.0,5,,,,
A,20,15,120,200,0.05,5,0.8,1.0,0.1,1,,,,
A,20,15,120,200,0.05,5,0.8,1.0,0.1,5,,,,
A,20,15,120,200,0.05,5,0.8,1.0,1.0,1,,,,
A,20,15,120,200,0.05,5,0.8,1.0,1.0,5,,,,
A,20,15,120,200,0.05,5,0.8,1.0,10.0,1,,,,
A,20,15,120,200,0.05,5,0.8,1.0,10.0,5,,,,
A,20,15,120,200,0.05,5,1.0,0.8,0.1,1,,,,
A,20,15,120,200,0.05,5,1.0,0.8,0.1,5,,,,
A,20,15,120,200,0.05,5,1.0,0.8,1.0,1,,,,
A,20,15,120,200,0.05,5,1.0,0.8,1.0,5,,,,
A,20,15,120,200,0.05,5,1.0,0.8,10.0,1,,,,
A,20,15,120,200,0.05,5,1.0,0.8,10.0,5,,,,
A,20,15,120,200,0.05,5,1.0,1.0,0.1,1,,,,
A,20,15,120,200,0.05,5,1.0,1.0,0.1,5,,,,
A,20,15,120,200,0.05,5,1.0,1.0,1.0,1,,,,
A,20,15,120,200,0.05,5,1.0,1.0,1.0,5,,,,
A,20,15,120,200,0.05,5,1.0,1.0,10.0,1,,,,
A,20,15,120,200,0.05,5,1.0,1.0,10.0,5,,,,
A,20,15,120,200,0.1,3,0.8,0.8,0.1,1,,,,
A,20,15,120,200,0.1,3,0.8,0.8,0.1,5,,,,
A,20,15,120,200,0.1,3,0.8,0.8,1.0,1,,,,
A,20,15,120,200,0.1,3,0.8,0.8,1.0,5,,,,
A,20,15,120,200,0.1,3,0.8,0.8,10.0,1,,,,
A,20,15,120,200,0.1,3,0.8,0.8,10.0,5,,,,
A,20,15,120,200,0.1,3,0.8,1.0,0.1,1,,,,
A,20,15,120,200,0.1,3,0.8,1.0,0.1,5,,,,
A,20,15,120,200,0.1,3,0.8,1.0,1.0,1,,,,
A,20,15,120,200,0.1,3,0.8,1.0,1.0,5,,,,
A,20,15,120,200,0.1,3,0.8,1.0,10.0,1,,,,
A,20,15,120,200,0.1,3,0.8,1.0,10.0,5,,,,
A,20,15,120,200,0.1,3,1.0,0.8,0.1,1,,,,
A,20,15,120,200,0.1,3,1.0,0.8,0.1,5,,,,
A,20,15,120,200,0.1,3,1.0,0.8,1.0,1,,,,
A,20,15,120,200,0.1,3,1.0,0.8,1.0,5,,,,
A,20,15,120,200,0.1,3,1.0,0.8,10.0,1,,,,
A,20,15,120,200,0.1,3,1.0,0.8,10.0,5,,,,
A,20,15,120,200,0.1,3,1.0,1.0,0.1,1,,,,
A,20,15,120,200,0.1,3,1.0,1.0,0.1,5,,,,
A,20,15,120,200,0.1,3,1.0,1.0,1.0,1,,,,
A,20,15,120,200,0.1,3,1.0,1.0,1.0,5,,,,
A,20,15,120,200,0.1,3,1.0,1.0,10.0,1,,,,
A,20,15,120,200,0.1,3,1.0,1.0,10.0,5,,,,
A,20,15,120,200,0.1,5,0.8,0.8,0.1,1,,,,
A,20,15,120,200,0.1,5,0.8,0.8,0.1,5,,,,
A,20,15,120,200,0.1,5,0.8,0.8,1.0,1,,,,
A,20,15,120,200,0.1,5,0.8,0.8,1.0,5,,,,
A,20,15,120,200,0.1,5,0.8,0.8,10.0,1,,,,
A,20,15,120,200,0.1,5,0.8,0.8,10.0,5,,,,
A,20,15,120,200,0.1,5,0.8,1.0,0.1,1,,,,
A,20,15,120,200,0.1,5,0.8,1.0,0.1,5,,,,
A,20,15,120,200,0.1,5,0.8,1.0,1.0,1,,,,
A,20,15,120,200,0.1,5,0.8,1.0,1.0,5,,,,
A,20,15,120,200,0.1,5,0.8,1.0,10.0,1,,,,
A,20,15,120,200,0.1,5,0.8,1.0,10.0,5,,,,
A,20,15,120,200,0.1,5,1.0,0.8,0.1,1,,,,
A,20,15,120,200,0.1,5,1.0,0.8,0.1,5,,,,
A,20,15,120,200,0.1,5,1.0,0.8,1.0,1,,,,
A,20,15,120,200,0.1,5,1.0,0.8,1.0,5,,,,
A,20,15,120,200,0.1,5,1.0,0.8,10.0,1,,,,
A,20,15,120,200,0.1,5,1.0,0.8,10.0,5,,,,
A,20,15,120,200,0.1,5,1.0,1.0,0.1,1,,,,
A,20,15,120,200,0.1,5,1.0,1.0,0.1,5,,,,
A,20,15,120,200,0.1,5,1.0,1.0,1.0,1,,,,
A,20,15,120,200,0.1,5,1.0,1.0,1.0,5,,,,
A,20,15,120,200,0.1,5,1.0,1.0,10.0,1,,,,
A,20,15,120,200,0.1,5,1.0,1.0,10.0,5,,,,
A,20,15,120,300,0.05,3,0.8,0.8,0.1,1,,,,
A,20,15,120,300,0.05,3,0.8,0.8,0.1,5,,,,
A,20,15,120,300,0.05,3,0.8,0.8,1.0,1,,,,
A,20,15,120,300,0.05,3,0.8,0.8,1.0,5,,,,
A,20,15,120,300,0.05,3,0.8,0.8,10.0,1,,,,
A,20,15,120,300,0.05,3,0.8,0.8,10.0,5,,,,
A,20,15,120,300,0.05,3,0.8,1.0,0.1,1,,,,
A,20,15,120,300,0.05,3,0.8,1.0,0.1,5,,,,
A,20,15,120,300,0.05,3,0.8,1.0,1.0,1,,,,
A,20,15,120,300,0.05,3,0.8,1.0,1.0,5,,,,
A,20,15,120,300,0.05,3,0.8,1.0,10.0,1,,,,
A,20,15,120,300,0.05,3,0.8,1.0,10.0,5,,,,
A,20,15,120,300,0.05,3,1.0,0.8,0.1,1,,,,
A,20,15,120,300,0.05,3,1.0,0.8,0.1,5,,,,
A,20,15,120,300,0.05,3,1.0,0.8,1.0,1,,,,
A,20,15,120,300,0.05,3,1.0,0.8,1.0,5,,,,
A,20,15,120,300,0.05,3,1.0,0.8,10.0,1,,,,
A,20,15,120,300,0.05,3,1.0,0.8,10.0,5,,,,
A,20,15,120,300,0.05,3,1.0,1.0,0.1,1,,,,
A,20,15,120,300,0.05,3,1.0,1.0,0.1,5,,,,
A,20,15,120,300,0.05,3,1.0,1.0,1.0,1,,,,
