feature_set,window_size,n_components,clipping_threshold,max_depth,min_samples_leaf,min_samples_split,max_features,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
B,15,20,115,5.0,5,2,1.0,6.274774796792919,0.8531589463427854,10.437513787964457,14.94783453955319
B,15,20,115,5.0,5,10,sqrt,198.52895175905405,0.6250033809468086,23.1197952596812,28.901160276733844
B,15,20,115,5.0,5,10,1.0,6.274774796792919,0.8531589463427854,10.437513787964457,14.94783453955319
B,15,20,115,5.0,10,2,sqrt,189.9521555183286,0.6312355607072184,23.042222054036365,28.73928634819676
B,15,20,115,5.0,10,2,1.0,6.2747785307810195,0.8531589463427854,10.437523760076674,14.947846951177079
B,15,20,115,5.0,10,10,sqrt,189.9521555183286,0.6312355607072184,23.042222054036365,28.73928634819676
B,15,20,115,5.0,10,10,1.0,6.2747785307810195,0.8531589463427854,10.437523760076674,14.947846951177079
B,15,20,115,10.0,1,2,sqrt,89.53870088096093,0.7562310423359404,16.49598517414334,22.533192433978886
B,15,20,115,10.0,1,2,1.0,10.901651416800117,0.8603117848949626,9.83190744418957,15.601174489494374
B,15,20,115,10.0,1,10,sqrt,46.92815119823333,0.7641886820852177,15.201980157315827,20.965143894573213
B,15,20,115,10.0,1,10,1.0,8.943898324272583,0.8616659367593794,9.84067343802733,15.51984028240731
B,15,20,115,10.0,5,2,sqrt,33.485466311534985,0.7912646125040039,13.531980213508863,18.984983902941334
B,15,20,115,10.0,5,2,1.0,8.9311471700446,0.8620574323428721,9.749698317476192,15.38013626304658
B,15,20,115,10.0,5,10,sqrt,33.485466311534985,0.7912646125040039,13.531980213508863,18.984983902941334
B,15,20,115,10.0,5,10,1.0,8.9311471700446,0.8620574323428721,9.749698317476192,15.38013626304658
B,15,20,115,10.0,10,2,sqrt,57.75535627343813,0.7428889393052763,16.265695676808143,21.973943348990154
B,15,20,115,10.0,10,2,1.0,8.108311194977265,0.8645055873754984,9.6180154071873,15.129738855508823
B,15,20,115,10.0,10,10,sqrt,57.75535627343813,0.7428889393052763,16.265695676808143,21.973943348990154
B,15,20,115,10.0,10,10,1.0,8.108311194977265,0.8645055873754984,9.6180154071873,15.129738855508823
B,15,20,115,,1,2,sqrt,113.93549266618565,0.7756342476830362,14.857728427133356,24.173559519952253
B,15,20,115,,1,2,1.0,17.122815218649443,0.8210847370788983,10.981946642811398,18.614662461133737
B,15,20,115,,1,10,sqrt,44.78547849894682,0.7922914412433009,13.731462476938452,21.844214708567186
B,15,20,115,,1,10,1.0,13.64318983586844,0.8296315415492301,10.819281446102732,18.04182667762238
B,15,20,115,,5,2,sqrt,39.08468331902675,0.8034124747147254,13.145847521034536,20.598757970518612
B,15,20,115,,5,2,1.0,12.050711397073323,0.8352913265749828,10.463439369938987,17.364058107662878
B,15,20,115,,5,10,sqrt,39.08468331902675,0.8034124747147254,13.145847521034536,20.598757970518612
B,15,20,115,,5,10,1.0,12.050711397073323,0.8352913265749828,10.463439369938987,17.364058107662878
B,15,20,115,,10,2,sqrt,35.16385246555523,0.8053976956142292,13.379205558739779,20.263269565718126
B,15,20,115,,10,2,1.0,10.189304266484404,0.8474642226611566,9.964182356184848,16.328525062276015
B,15,20,115,,10,10,sqrt,35.16385246555523,0.8053976956142292,13.379205558739779,20.263269565718126
B,15,20,115,,10,10,1.0,10.189304266484404,0.8474642226611566,9.964182356184848,16.328525062276015
B,15,20,120,5.0,1,2,sqrt,269.85342310086236,0.6090358656364266,25.163867884784388,31.0114939407102
B,15,20,120,5.0,1,2,1.0,8.043133525104128,0.8455468611812587,11.569612750933823,16.180250189651115
B,15,20,120,5.0,1,10,sqrt,251.74934030915946,0.6241199253163284,24.442927893584727,30.292246259284916
B,15,20,120,5.0,1,10,1.0,8.043133525104128,0.8455468611812587,11.569612750933823,16.180250189651115
B,15,20,120,5.0,5,2,sqrt,257.24304432959696,0.6235807032029859,24.53628965970571,30.43197547396693
B,15,20,120,5.0,5,2,1.0,8.043133525104128,0.8455468611812587,11.569612750933823,16.180250189651115
B,15,20,120,5.0,5,10,sqrt,257.24304432959696,0.6235807032029859,24.53628965970571,30.43197547396693
B,15,20,120,5.0,5,10,1.0,8.043133525104128,0.8455468611812587,11.569612750933823,16.180250189651115
B,15,20,120,5.0,10,2,sqrt,245.80397483831092,0.6295338459428037,24.419846986762188,30.22299586685644
B,15,20,120,5.0,10,2,1.0,8.043271328957553,0.8455548343223779,11.569282446315945,16.18016953320349
B,15,20,120,5.0,10,10,sqrt,245.80397483831092,0.6295338459428037,24.419846986762188,30.22299586685644
B,15,20,120,5.0,10,10,1.0,8.043271328957553,0.8455548343223779,11.569282446315945,16.18016953320349
B,15,20,120,10.0,1,2,sqrt,75.79826990987473,0.7655507799633936,16.593675255980525,22.35882345927276
B,15,20,120,10.0,1,2,1.0,16.670184776607517,0.8533015307154747,10.949950702950368,16.915207490025196
B,15,20,120,10.0,1,10,sqrt,50.55175294796361,0.7802293288749867,15.345325510390884,21.06169753402168
B,15,20,120,10.0,1,10,1.0,12.6140325530309,0.8544895799075413,10.946529440125836,16.82870065165655
B,15,20,120,10.0,5,2,sqrt,72.30400164422325,0.7743857566318266,16.16810166066073,21.97495268498587
B,15,20,120,10.0,5,2,1.0,11.662264506468539,0.8566735098301013,10.831804062786281,16.653458882220868
B,15,20,120,10.0,5,10,sqrt,72.30400164422325,0.7743857566318266,16.16810166066073,21.97495268498587
B,15,20,120,10.0,5,10,1.0,11.662264506468539,0.8566735098301013,10.831804062786281,16.653458882220868
B,15,20,120,10.0,10,2,sqrt,69.68577854953342,0.7599665310219037,16.832310915162168,22.797543214921724
B,15,20,120,10.0,10,2,1.0,9.469891008154352,0.8590587898618856,10.712107175109267,16.378788208014058
B,15,20,120,10.0,10,10,sqrt,69.68577854953342,0.7599665310219037,16.832310915162168,22.797543214921724
B,15,20,120,10.0,10,10,1.0,9.469891008154352,0.8590587898618856,10.712107175109267,16.378788208014058
B,15,20,120,,1,2,sqrt,111.85278339323834,0.7717647201878783,15.747241168418839,24.723519258474134
B,15,20,120,,1,2,1.0,26.161834975838325,0.8139303990563029,12.292537072298817,20.35260453664239
B,15,20,120,,1,10,sqrt,68.94637754988385,0.7866481368206697,15.252212505023522,23.473007759855303
B,15,20,120,,1,10,1.0,20.496808094342008,0.8231323926456268,12.017458101608934,19.656586476793052
B,15,20,120,,5,2,sqrt,37.34941401951316,0.7934995567199016,14.57373727858195,22.104374623909017
B,15,20,120,,5,2,1.0,17.005566331817796,0.8305622754475388,11.665671487080635,18.8789042005738
B,15,20,120,,5,10,sqrt,37.34941401951316,0.7934995567199016,14.57373727858195,22.104374623909017
B,15,20,120,,5,10,1.0,17.005566331817796,0.8305622754475388,11.665671487080635,18.8789042005738
B,15,20,120,,10,2,sqrt,52.29065400206086,0.8039986652434059,14.412085305246297,21.414714752437256
B,15,20,120,,10,2,1.0,11.680704592993388,0.8398293008757352,11.19441407177668,17.752849607694618
B,15,20,120,,10,10,sqrt,52.29065400206086,0.8039986652434059,14.412085305246297,21.414714752437256
B,15,20,120,,10,10,1.0,11.680704592993388,0.8398293008757352,11.19441407177668,17.752849607694618
B,15,20,125,5.0,1,2,sqrt,348.735223669457,0.6057492105427836,26.77119638103382,32.74760938581985
B,15,20,125,5.0,1,2,1.0,10.006032998174604,0.840373857884589,12.62299082250755,17.435818747731766
B,15,20,125,5.0,1,10,sqrt,348.5815104991981,0.6064878384822221,26.67263002579123,32.69937303327803
B,15,20,125,5.0,1,10,1.0,10.006032998174604,0.840373857884589,12.62299082250755,17.435818747731766
B,15,20,125,5.0,5,2,sqrt,355.43129516343413,0.6059366488921285,26.77430468594492,32.84884590863042
B,15,20,125,5.0,5,2,1.0,10.006032998174604,0.840373857884589,12.62299082250755,17.435818747731766
B,15,20,125,5.0,5,10,sqrt,355.43129516343413,0.6059366488921285,26.77430468594492,32.84884590863042
B,15,20,125,5.0,5,10,1.0,10.006032998174604,0.840373857884589,12.62299082250755,17.435818747731766
B,15,20,125,5.0,10,2,sqrt,327.02747114744636,0.6175354586757305,26.46308283094628,32.37138915470265
B,15,20,125,5.0,10,2,1.0,10.006928587357061,0.8403447024681334,12.624297089130588,17.436088916578417
B,15,20,125,5.0,10,10,sqrt,327.02747114744636,0.6175354586757305,26.46308283094628,32.37138915470265
B,15,20,125,5.0,10,10,1.0,10.006928587357061,0.8403447024681334,12.624297089130588,17.436088916578417
B,15,20,125,10.0,1,2,sqrt,125.30999366637107,0.7379751332397244,19.21559153289531,25.15432338943521
B,15,20,125,10.0,1,2,1.0,22.323621657792312,0.8431158558384514,12.23542570292307,18.42755864356755
B,15,20,125,10.0,1,10,sqrt,108.71247013387638,0.7569444580633682,18.2348333701419,24.106691358683456
B,15,20,125,10.0,1,10,1.0,21.25910503342838,0.8448898692797954,12.219552750104913,18.36297757161442
B,15,20,125,10.0,5,2,sqrt,104.63881388998414,0.752314902181056,18.41379068556418,24.42294144603934
B,15,20,125,10.0,5,2,1.0,14.465586162473182,0.8481768545177542,12.026306427235948,18.00244845819074
B,15,20,125,10.0,5,10,sqrt,104.63881388998414,0.752314902181056,18.41379068556418,24.42294144603934
B,15,20,125,10.0,5,10,1.0,14.465586162473182,0.8481768545177542,12.026306427235948,18.00244845819074
B,15,20,125,10.0,10,2,sqrt,115.44884904290647,0.7339596156014206,19.177641639699793,25.207804058389883
B,15,20,125,10.0,10,2,1.0,13.335216377483443,0.8501865264741844,11.875700480454215,17.76220120125246
B,15,20,125,10.0,10,10,sqrt,115.44884904290647,0.7339596156014206,19.177641639699793,25.207804058389883
B,15,20,125,10.0,10,10,1.0,13.335216377483443,0.8501865264741844,11.875700480454215,17.76220120125246
B,15,20,125,,1,2,sqrt,160.40464943318602,0.7680477176734316,17.268128402796727,26.449942828238676
B,15,20,125,,1,2,1.0,40.652401874793064,0.8035660101853592,13.843853441158421,22.232400983763547
B,15,20,125,,1,10,sqrt,149.71608628284577,0.779823875729387,16.583366006398215,25.06040887263432
B,15,20,125,,1,10,1.0,32.68474278141728,0.8119057524414653,13.475972783088418,21.292345803781025
B,15,20,125,,5,2,sqrt,73.90094666796641,0.7831767962306636,16.228549117393023,24.029421259607133
B,15,20,125,,5,2,1.0,23.490050940462744,0.8226307042134549,12.812894325356826,20.163949139067896
B,15,20,125,,5,10,sqrt,73.90094666796641,0.7831767962306636,16.228549117393023,24.029421259607133
B,15,20,125,,5,10,1.0,23.490050940462744,0.8226307042134549,12.812894325356826,20.163949139067896
B,15,20,125,,10,2,sqrt,57.212634041390416,0.7955198963806311,15.615398035529546,22.529658511427947
B,15,20,125,,10,2,1.0,18.002431048786267,0.8326956109238507,12.354140307130725,19.163945655786872
B,15,20,125,,10,10,sqrt,57.212634041390416,0.7955198963806311,15.615398035529546,22.529658511427947
B,15,20,125,,10,10,1.0,18.002431048786267,0.8326956109238507,12.354140307130725,19.163945655786872
B,15,20,130,5.0,1,2,sqrt,438.1788316260465,0.6055871102175356,26.267562894357944,32.860481467471175
B,15,20,130,5.0,1,2,1.0,13.625243865655372,0.8388765659470675,12.006995874575445,17.663174437068253
B,15,20,130,5.0,1,10,sqrt,438.02508846025376,0.6059458862451941,26.168985819783774,32.81224661496411
B,15,20,130,5.0,1,10,1.0,13.625243865655372,0.8388765659470675,12.006995874575445,17.663174437068253
B,15,20,130,5.0,5,2,sqrt,445.88586168812526,0.6054835759216483,26.27091240079603,32.965164318579866
B,15,20,130,5.0,5,2,1.0,13.625281465417569,0.8388727462217505,12.007352609082648,17.66324982192898
B,15,20,130,5.0,5,10,sqrt,445.88586168812526,0.6054835759216483,26.27091240079603,32.965164318579866
B,15,20,130,5.0,5,10,1.0,13.625281465417569,0.8388727462217505,12.007352609082648,17.66324982192898
B,15,20,130,5.0,10,2,sqrt,407.7731183200425,0.6199034785282918,25.796023521600336,32.360863438720344
B,15,20,130,5.0,10,2,1.0,13.626328683774148,0.8388843741293794,12.00921283893357,17.66389188274416
B,15,20,130,5.0,10,10,sqrt,407.7731183200425,0.6199034785282918,25.796023521600336,32.360863438720344
B,15,20,130,5.0,10,10,1.0,13.626328683774148,0.8388843741293794,12.00921283893357,17.66389188274416
B,15,20,130,10.0,1,2,sqrt,136.34199594625494,0.740819703481014,17.907502173229112,24.484172580191768
B,15,20,130,10.0,1,2,1.0,26.356981965848252,0.8390483313734259,11.722960907886181,18.675726788143475
B,15,20,130,10.0,1,10,sqrt,128.58792460507343,0.7629485778935775,17.16258364285353,23.886946410589417
B,15,20,130,10.0,1,10,1.0,25.77598804905218,0.8397137056951778,11.727955111216314,18.65836790369331
B,15,20,130,10.0,5,2,sqrt,229.439889154326,0.7227152952303084,19.52559289950775,26.50609722276885
B,15,20,130,10.0,5,2,1.0,19.4340055065203,0.8417622559138389,11.643198072422305,18.444529233830536
B,15,20,130,10.0,5,10,sqrt,229.439889154326,0.7227152952303084,19.52559289950775,26.50609722276885
B,15,20,130,10.0,5,10,1.0,19.4340055065203,0.8417622559138389,11.643198072422305,18.444529233830536
B,15,20,130,10.0,10,2,sqrt,89.87000316377359,0.7571885693265289,17.34148178957856,23.835357185229913
B,15,20,130,10.0,10,2,1.0,16.094512752327912,0.8443843848132133,11.47909492965801,18.13474765266205
B,15,20,130,10.0,10,10,sqrt,89.87000316377359,0.7571885693265289,17.34148178957856,23.835357185229913
B,15,20,130,10.0,10,10,1.0,16.094512752327912,0.8443843848132133,11.47909492965801,18.13474765266205
B,15,20,130,,1,2,sqrt,189.3359370572352,0.7605044017526447,17.84837222294501,27.394022608270365
B,15,20,130,,1,2,1.0,40.141621761295134,0.8037225234865218,13.79851771785324,22.207285749262876
B,15,20,130,,1,10,sqrt,138.04950827154613,0.7791733876946225,16.20694388183828,24.778940949291233
B,15,20,130,,1,10,1.0,35.172325563812656,0.8096600983644882,13.463935210320704,21.514015586876184
B,15,20,130,,5,2,sqrt,96.69709131792227,0.7821363475810037,15.937972093576903,23.90980047002892
B,15,20,130,,5,2,1.0,26.024454030625588,0.8178666700493997,12.91862862313468,20.63321098247949
B,15,20,130,,5,10,sqrt,96.69709131792227,0.7821363475810037,15.937972093576903,23.90980047002892
B,15,20,130,,5,10,1.0,26.024454030625588,0.8178666700493997,12.91862862313468,20.63321098247949
B,15,20,130,,10,2,sqrt,52.53324694102603,0.7951603745522,15.201617011649294,22.477730806810843
B,15,20,130,,10,2,1.0,19.33824730001162,0.8281900997279724,12.303643705226651,19.530316858740804
B,15,20,130,,10,10,sqrt,52.53324694102603,0.7951603745522,15.201617011649294,22.477730806810843
B,15,20,130,,10,10,1.0,19.33824730001162,0.8281900997279724,12.303643705226651,19.530316858740804
B,20,10,115,5.0,1,2,sqrt,37.72423175626041,0.7817253721637398,14.0695620583285,18.869006566992713
B,20,10,115,5.0,1,2,1.0,5.0402420918178334,0.8579291064151183,9.842071458797427,14.075683595826183
B,20,10,115,5.0,1,10,sqrt,38.58017859500835,0.7697557676622999,14.727758320667348,19.55742398135923
B,20,10,115,5.0,1,10,1.0,5.0402420918178334,0.8579291064151183,9.842071458797427,14.075683595826183
B,20,10,115,5.0,5,2,sqrt,38.59848710791292,0.7696697404705019,14.737193125994384,19.575227075411995
B,20,10,115,5.0,5,2,1.0,5.0402420918178334,0.8579291064151183,9.842071458797427,14.075683595826183
B,20,10,115,5.0,5,10,sqrt,38.59848710791292,0.7696697404705019,14.737193125994384,19.575227075411995
B,20,10,115,5.0,5,10,1.0,5.0402420918178334,0.8579291064151183,9.842071458797427,14.075683595826183
B,20,10,115,5.0,10,2,sqrt,39.56502829439584,0.7603121881603725,14.929616733198205,19.918079395950006
B,20,10,115,5.0,10,2,1.0,5.027619156634772,0.8578972707804503,9.841663984592564,14.070595570687056
B,20,10,115,5.0,10,10,sqrt,39.56502829439584,0.7603121881603725,14.929616733198205,19.918079395950006
B,20,10,115,5.0,10,10,1.0,5.027619156634772,0.8578972707804503,9.841663984592564,14.070595570687056
B,20,10,115,10.0,1,2,sqrt,29.02892158538338,0.81693897134497,12.031440826425307,17.396697355113794
B,20,10,115,10.0,1,2,1.0,5.375096587973739,0.8778396922588984,8.857532199348352,14.029080547317744
B,20,10,115,10.0,1,10,sqrt,9.317370846600767,0.8325170313891093,11.02033873511076,15.990114417492626
B,20,10,115,10.0,1,10,1.0,5.290367195289037,0.8782614862775837,8.858759920415476,14.034527182911194
B,20,10,115,10.0,5,2,sqrt,7.997110340016066,0.8395515887887631,11.120255873363817,16.08667614245737
B,20,10,115,10.0,5,2,1.0,5.252403266324848,0.8792844388435741,8.803624537286462,13.946731314633922
B,20,10,115,10.0,5,10,sqrt,7.997110340016066,0.8395515887887631,11.120255873363817,16.08667614245737
B,20,10,115,10.0,5,10,1.0,5.252403266324848,0.8792844388435741,8.803624537286462,13.946731314633922
B,20,10,115,10.0,10,2,sqrt,38.2814217881234,0.8086074367979347,12.851646439654264,18.1774162183256
B,20,10,115,10.0,10,2,1.0,4.84420853394815,0.8814546698950702,8.746675326192655,13.803919879312161
B,20,10,115,10.0,10,10,sqrt,38.2814217881234,0.8086074367979347,12.851646439654264,18.1774162183256
B,20,10,115,10.0,10,10,1.0,4.84420853394815,0.8814546698950702,8.746675326192655,13.803919879312161
B,20,10,115,,1,2,sqrt,22.30918571823485,0.826311296766389,11.117551845032898,18.266813627461538
B,20,10,115,,1,2,1.0,8.468637068699454,0.8412486545532663,9.829305350395863,16.630714650284304
B,20,10,115,,1,10,sqrt,27.436332621958336,0.8362648483960389,10.984673263038124,17.847297839319573
B,20,10,115,,1,10,1.0,7.584310286591756,0.852189443071232,9.61069200294617,16.0833377526235
B,20,10,115,,5,2,sqrt,10.927593179038706,0.8409158095882274,10.61796514971655,16.848474385959207
B,20,10,115,,5,2,1.0,7.077465095184211,0.8562882602161512,9.38793486270086,15.529622901826528
B,20,10,115,,5,10,sqrt,10.927593179038706,0.8409158095882274,10.61796514971655,16.848474385959207
B,20,10,115,,5,10,1.0,7.077465095184211,0.8562882602161512,9.38793486270086,15.529622901826528
B,20,10,115,,10,2,sqrt,7.1498344737586,0.8509335136118541,10.315169307986547,16.028359214455463
B,20,10,115,,10,2,1.0,5.584718171176576,0.865516485348168,9.030091251476454,14.726991519429694
B,20,10,115,,10,10,sqrt,7.1498344737586,0.8509335136118541,10.315169307986547,16.028359214455463
B,20,10,115,,10,10,1.0,5.584718171176576,0.865516485348168,9.030091251476454,14.726991519429694
B,20,10,120,5.0,1,2,sqrt,48.95340108794401,0.7747749323766683,15.370739077012638,20.2639867232808
B,20,10,120,5.0,1,2,1.0,6.4915911413041005,0.8526749925285337,10.83569301705221,15.22761971389644
B,20,10,120,5.0,1,10,sqrt,50.17177143661599,0.7638773685590002,16.047462783676053,20.98124413771965
B,20,10,120,5.0,1,10,1.0,6.4915911413041005,0.8526749925285337,10.83569301705221,15.22761971389644
B,20,10,120,5.0,5,2,sqrt,50.192622583958425,0.7636927346897509,16.056722147901453,20.997025149349348
B,20,10,120,5.0,5,2,1.0,6.4915911413041005,0.8526749925285337,10.83569301705221,15.22761971389644
B,20,10,120,5.0,5,10,sqrt,50.192622583958425,0.7636927346897509,16.056722147901453,20.997025149349348
B,20,10,120,5.0,5,10,1.0,6.4915911413041005,0.8526749925285337,10.83569301705221,15.22761971389644
B,20,10,120,5.0,10,2,sqrt,51.19391437300693,0.7574324411179212,15.989989225542796,21.023421221553228
B,20,10,120,5.0,10,2,1.0,6.491304429385113,0.8526928105140165,10.834696730469172,15.226550554649469
B,20,10,120,5.0,10,10,sqrt,51.19391437300693,0.7574324411179212,15.989989225542796,21.023421221553228
B,20,10,120,5.0,10,10,1.0,6.491304429385113,0.8526928105140165,10.834696730469172,15.226550554649469
B,20,10,120,10.0,1,2,sqrt,26.828273053731767,0.809321482669351,13.150526994959367,18.240336888207498
B,20,10,120,10.0,1,2,1.0,7.172504541158754,0.8669846880865011,10.000179343887847,15.462860215801745
B,20,10,120,10.0,1,10,sqrt,10.339214828774528,0.8466036300704362,11.412394141370388,16.534730370167672
B,20,10,120,10.0,1,10,1.0,6.748756026757244,0.8683212491478475,9.950390900170579,15.356289688981562
B,20,10,120,10.0,5,2,sqrt,9.265196789524847,0.8420519262206293,11.53477226650671,16.515840063755263
B,20,10,120,10.0,5,2,1.0,6.3777359837808065,0.8700116581609396,9.894593330197026,15.302739205762217
B,20,10,120,10.0,5,10,sqrt,9.265196789524847,0.8420519262206293,11.53477226650671,16.515840063755263
B,20,10,120,10.0,5,10,1.0,6.3777359837808065,0.8700116581609396,9.894593330197026,15.302739205762217
B,20,10,120,10.0,10,2,sqrt,12.136695127302879,0.8354311784364828,12.352763122381088,17.222617338262843
B,20,10,120,10.0,10,2,1.0,6.0481425389967605,0.872381148383367,9.80166834527994,15.075007768042624
B,20,10,120,10.0,10,10,sqrt,12.136695127302879,0.8354311784364828,12.352763122381088,17.222617338262843
B,20,10,120,10.0,10,10,1.0,6.0481425389967605,0.872381148383367,9.80166834527994,15.075007768042624
B,20,10,120,,1,2,sqrt,49.02666913478996,0.8169915354375871,12.47546406450028,20.048536597501684
B,20,10,120,,1,2,1.0,12.353374808813683,0.8327761324155633,11.270029191020912,18.45702764770972
B,20,10,120,,1,10,sqrt,19.361434514681385,0.8281598418094578,12.034575754315213,18.903967564239743
B,20,10,120,,1,10,1.0,10.681179643532225,0.8401065488176102,10.94993882107765,17.79882250588752
B,20,10,120,,5,2,sqrt,22.1792458142763,0.837733354953167,11.629753120675797,18.04635011930405
B,20,10,120,,5,2,1.0,9.389953202456848,0.8475312044067769,10.602674376553503,17.093594690383707
B,20,10,120,,5,10,sqrt,22.1792458142763,0.837733354953167,11.629753120675797,18.04635011930405
B,20,10,120,,5,10,1.0,9.389953202456848,0.8475312044067769,10.602674376553503,17.093594690383707
B,20,10,120,,10,2,sqrt,13.809272671243201,0.8424068130192042,11.488051518058963,17.43790838126352
B,20,10,120,,10,2,1.0,7.290566984556439,0.856541159832938,10.237681406573248,16.172592066234905
B,20,10,120,,10,10,sqrt,13.809272671243201,0.8424068130192042,11.488051518058963,17.43790838126352
B,20,10,120,,10,10,1.0,7.290566984556439,0.856541159832938,10.237681406573248,16.172592066234905
B,20,10,125,5.0,1,2,sqrt,62.229346690921815,0.7701282186591059,16.67534366287277,21.69750630733416
B,20,10,125,5.0,1,2,1.0,8.13462556459163,0.844300498478512,12.08273885509058,16.579817620543416
B,20,10,125,5.0,1,10,sqrt,63.719485447508006,0.7578955117183507,17.38111339671003,22.39393498007099
B,20,10,125,5.0,1,10,1.0,8.13462556459163,0.844300498478512,12.08273885509058,16.579817620543416
B,20,10,125,5.0,5,2,sqrt,63.7449430903858,0.7577089654670444,17.390029737258814,22.40976468091477
B,20,10,125,5.0,5,2,1.0,8.13462556459163,0.844300498478512,12.08273885509058,16.579817620543416
B,20,10,125,5.0,5,10,sqrt,63.7449430903858,0.7577089654670444,17.390029737258814,22.40976468091477
B,20,10,125,5.0,5,10,1.0,8.13462556459163,0.844300498478512,12.08273885509058,16.579817620543416
B,20,10,125,5.0,10,2,sqrt,65.06128577109146,0.7518318234556689,17.308389196282782,22.42093690296945
B,20,10,125,5.0,10,2,1.0,8.134257170641822,0.8443004850811823,12.081709403478152,16.57864571353648
B,20,10,125,5.0,10,10,sqrt,65.06128577109146,0.7518318234556689,17.308389196282782,22.42093690296945
B,20,10,125,5.0,10,10,1.0,8.134257170641822,0.8443004850811823,12.081709403478152,16.57864571353648
B,20,10,125,10.0,1,2,sqrt,28.84274414971454,0.8168162697817369,13.560681224171162,18.798554900946687
B,20,10,125,10.0,1,2,1.0,9.531971169725576,0.8599423520596883,11.19070938839705,16.816286972488165
B,20,10,125,10.0,1,10,sqrt,26.173966324708715,0.8264507231155275,13.313977344822328,18.48878699848752
B,20,10,125,10.0,1,10,1.0,8.993913909739579,0.8613127668423166,11.131103706157182,16.685188500516375
B,20,10,125,10.0,5,2,sqrt,14.745471933217141,0.8438665215747052,12.454067121342483,17.561015240382467
B,20,10,125,10.0,5,2,1.0,8.225000936742335,0.8623335645755785,11.033900284939502,16.548707873782167
B,20,10,125,10.0,5,10,sqrt,14.745471933217141,0.8438665215747052,12.454067121342483,17.561015240382467
B,20,10,125,10.0,5,10,1.0,8.225000936742335,0.8623335645755785,11.033900284939502,16.548707873782167
B,20,10,125,10.0,10,2,sqrt,12.822119486407042,0.8313128155015195,13.319770942729056,18.222767677656705
B,20,10,125,10.0,10,2,1.0,7.792915575505437,0.8639849955094541,10.918502566321814,16.34037191832652
B,20,10,125,10.0,10,10,sqrt,12.822119486407042,0.8313128155015195,13.319770942729056,18.222767677656705
B,20,10,125,10.0,10,10,1.0,7.792915575505437,0.8639849955094541,10.918502566321814,16.34037191832652
B,20,10,125,,1,2,sqrt,58.82841503496296,0.8077859663430577,14.116300464194495,22.068205120085928
B,20,10,125,,1,2,1.0,17.86278859156261,0.8270094033273059,12.413882473421234,19.902772347757463
B,20,10,125,,1,10,sqrt,16.701793347971122,0.8248897338377075,12.931394207414709,19.881847856498144
B,20,10,125,,1,10,1.0,15.576553547153603,0.8345523516879396,12.136647600081137,19.22377709628713
B,20,10,125,,5,2,sqrt,42.682387167359,0.8296821212641834,12.776339861093204,19.382537540104988
B,20,10,125,,5,2,1.0,12.040832953880923,0.8403350777735963,11.809644860765275,18.53578327465059
B,20,10,125,,5,10,sqrt,42.682387167359,0.8296821212641834,12.776339861093204,19.382537540104988
B,20,10,125,,5,10,1.0,12.040832953880923,0.8403350777735963,11.809644860765275,18.53578327465059
B,20,10,125,,10,2,sqrt,14.293153914968375,0.8336191319449282,12.645931366613395,18.804518818521238
B,20,10,125,,10,2,1.0,9.918617752170714,0.8489186222729149,11.325213136811303,17.4854228587269
B,20,10,125,,10,10,sqrt,14.293153914968375,0.8336191319449282,12.645931366613395,18.804518818521238
B,20,10,125,,10,10,1.0,9.918617752170714,0.8489186222729149,11.325213136811303,17.4854228587269
B,20,10,130,5.0,1,2,sqrt,77.27058773806667,0.7712108233900019,16.0044391308169,21.860679859406982
B,20,10,130,5.0,1,2,1.0,9.651348819912155,0.8464002299351497,11.391963102506148,16.824937482168327
B,20,10,130,5.0,1,10,sqrt,79.04330806090924,0.7615891765286069,16.704085432514184,22.59095373801216
B,20,10,130,5.0,1,10,1.0,9.651348819912155,0.8464002299351497,11.391963102506148,16.824937482168327
B,20,10,130,5.0,5,2,sqrt,78.96292834164987,0.7614572188870722,16.72699490924132,22.61473628800685
B,20,10,130,5.0,5,2,1.0,9.62845444848534,0.8464900590307737,11.383230116211958,16.81592820163242
B,20,10,130,5.0,5,10,sqrt,78.96292834164987,0.7614572188870722,16.72699490924132,22.61473628800685
B,20,10,130,5.0,5,10,1.0,9.62845444848534,0.8464900590307737,11.383230116211958,16.81592820163242
B,20,10,130,5.0,10,2,sqrt,80.72278267044528,0.7547564433761395,16.588059668996223,22.57769040324477
B,20,10,130,5.0,10,2,1.0,9.62845444848534,0.8464900590307737,11.383230116211958,16.81592820163242
B,20,10,130,5.0,10,10,sqrt,80.72278267044528,0.7547564433761395,16.588059668996223,22.57769040324477
B,20,10,130,5.0,10,10,1.0,9.62845444848534,0.8464900590307737,11.383230116211958,16.81592820163242
B,20,10,130,10.0,1,2,sqrt,48.454372870181224,0.805199736517662,13.750221797302576,19.877373337771264
B,20,10,130,10.0,1,2,1.0,11.337738771103691,0.8592357388658252,10.683050304648999,17.037288688381405
B,20,10,130,10.0,1,10,sqrt,22.24959029353018,0.8334635328896083,12.206155495915851,18.276449508648597
B,20,10,130,10.0,1,10,1.0,11.055811688100945,0.8599154646504381,10.642632879528758,16.954494955594708
B,20,10,130,10.0,5,2,sqrt,14.960236619877213,0.8253971662139825,12.511685977082422,18.42767487413598
B,20,10,130,10.0,5,2,1.0,10.050270191062628,0.860953295795922,10.578001705543873,16.85158166264072
